number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:51:14,[],[]
2,1,08:57:26,08:59:26,['70'],[]
3,0,09:05:38,09:25:09,"['14', '30']",['70']
4,1,09:31:21,09:35:11,[],['14']
5,4,09:55:29,10:42:00,['2'],['30']
6,3,10:51:14,11:02:00,['67'],[]
7,1,11:13:05,11:22:00,['5'],['67']
8,0,11:28:12,12:18:09,['45'],"['2', '5']"
9,1,12:24:21,12:33:26,[],['45']
10,0,12:39:38,12:41:38,['11'],[]
11,3,12:58:29,13:00:29,[],['11']
12,2,13:06:01,13:08:01,['77'],[]
13,0,13:19:26,13:21:26,"['51', '34']",['77']
14,2,13:32:51,14:27:00,['44'],"['51', '34']"
15,1,14:32:32,14:34:32,['56'],[]
16,0,14:40:44,14:42:44,[],"['44', '56']"
17,2,14:54:09,16:17:00,['48'],[]
18,3,16:22:32,16:37:32,[],['48']
19,0,16:54:23,17:32:38,['50'],[]
20,1,17:38:50,17:43:21,[],['50']
21,0,17:49:33,19:00:00,[],[]
