number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:49:37,[],[]
2,6,08:04:01,08:06:01,['10'],[]
3,4,08:11:55,08:33:22,"['6', '4']",['10']
4,0,08:45:28,08:47:29,[],"['6', '4']"
5,3,08:56:47,09:14:09,['7'],[]
6,1,09:21:04,09:23:21,[],['7']
7,3,09:30:16,09:32:17,['28'],[]
8,4,09:35:44,09:37:45,[],['28']
9,3,09:41:12,09:43:12,"['11', '20']",[]
10,0,09:52:30,09:54:31,['12'],"['11', '20']"
11,3,10:03:49,10:05:50,[],['12']
12,4,10:09:17,10:24:59,['16'],[]
13,3,10:28:26,10:40:56,[],['16']
14,0,10:50:14,10:52:15,"['24', '25', '1']",[]
15,1,10:58:28,11:00:28,[],['24']
16,3,11:07:23,11:09:24,[],['25']
17,4,11:12:51,11:14:52,[],['1']
18,3,11:18:19,11:20:19,"['23', '8']",[]
19,2,11:23:46,11:25:47,[],['8']
20,0,11:32:54,11:37:21,[],['23']
21,28,11:37:21,19:00:00,[],[]
