number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:20:46,[],[]
2,5,08:30:00,08:32:00,['5'],[]
3,7,08:39:56,08:42:00,['25'],['5']
4,8,08:47:23,08:49:23,[],['25']
5,7,08:54:46,09:22:39,['17'],[]
6,5,09:30:35,09:32:35,[],['17']
7,4,09:36:17,09:52:00,"['15', '3', '26']",[]
8,5,09:55:42,09:57:42,['9'],['3']
9,6,10:03:37,10:05:37,[],['26']
10,7,10:08:23,10:26:32,['22'],"['15', '9']"
11,6,10:29:18,10:31:18,[],['22']
12,4,10:40:00,10:42:00,['20'],[]
13,7,10:53:09,10:55:27,[],['20']
14,8,11:00:50,19:00:00,[],[]
