number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:26:00,['50'],[]
2,1,08:32:12,08:34:12,['18'],[]
3,2,08:39:44,08:42:00,"['48', '17']",[]
4,4,08:56:46,09:10:46,[],"['50', '48', '18', '17']"
5,3,09:20:00,09:22:00,['38'],[]
6,4,09:31:14,09:33:14,[],['38']
7,0,09:59:14,10:16:48,['2'],[]
8,4,10:42:48,10:47:00,['39'],['2']
9,3,10:56:14,10:58:14,['13'],[]
10,2,11:03:46,11:05:46,[],['13']
11,1,11:11:18,11:13:18,[],['39']
12,0,11:19:30,11:21:30,['3'],[]
13,2,11:32:55,11:34:55,[],['3']
14,0,11:46:20,19:00:00,[],[]
