number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,07:42:32,[],[]
2,3,07:59:22,08:01:23,['66'],[]
3,4,08:10:36,09:05:37,"['21', '5', '23']",['66']
4,2,09:20:23,09:22:24,[],['5']
5,1,09:27:56,09:30:38,[],['23']
6,0,09:36:49,09:40:00,"['67', '38']",['21']
7,1,09:46:11,09:55:00,"['22', '18']",[]
8,2,10:00:32,10:02:32,[],['67']
9,3,10:08:04,10:10:37,[],['38']
10,4,10:19:50,10:30:28,"['33', '4']","['22', '18']"
11,3,10:39:41,10:41:42,[],['33']
12,1,10:52:46,11:12:59,['49'],[]
13,0,11:19:10,11:21:11,['76'],"['49', '4']"
14,1,11:27:22,11:29:22,['39'],[]
15,4,11:49:40,11:53:29,[],"['39', '76']"
16,2,12:08:15,12:20:00,['42'],[]
17,3,12:25:32,12:27:32,[],['42']
18,2,12:33:04,12:35:04,['31'],[]
19,4,12:49:50,12:51:50,[],['31']
20,3,13:01:03,13:10:00,['16'],[]
21,4,13:19:13,13:34:09,['7'],['16']
22,2,13:48:55,13:50:55,[],['7']
23,15,14:02:20,19:00:00,[],[]
