number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:24:05,[],[]
2,2,08:27:59,08:30:00,['40'],[]
3,6,08:38:45,09:06:21,"['34', '21', '27', '14']",['40']
4,17,09:08:24,09:10:25,[],['21']
5,19,09:13:20,09:15:20,[],['14']
6,20,09:17:23,09:19:49,['20'],"['27', '34']"
7,17,09:24:25,09:26:26,['5'],[]
8,6,09:28:29,09:30:30,[],"['5', '20']"
9,3,09:36:02,09:38:02,"['2', '42']",[]
10,6,09:43:34,09:50:12,['16'],"['2', '42']"
11,2,09:58:57,10:00:57,[],['16']
12,20,10:12:59,10:15:00,['1'],[]
13,4,10:20:54,10:22:54,[],['1']
14,6,10:25:40,10:32:42,"['30', '36']",[]
15,19,10:34:45,10:36:46,[],['36']
16,20,10:38:49,10:40:50,['46'],['30']
17,6,10:44:57,10:46:57,"['41', '15']",[]
18,3,10:52:29,10:54:30,[],['46']
19,1,10:59:06,11:01:07,[],['41']
20,0,11:04:26,11:06:26,[],['15']
21,21,11:06:25,19:00:00,[],[]
