number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:48:22,[],[]
2,19,08:07:59,08:10:00,['33'],[]
3,18,08:11:49,08:25:00,['0'],[]
4,3,08:35:21,08:37:21,[],['0']
5,1,08:43:46,08:45:47,[],['33']
6,5,08:56:46,09:54:22,['34'],[]
7,6,09:56:56,09:58:56,[],['34']
8,17,10:01:48,10:15:00,['12'],[]
9,1,10:30:38,10:32:38,[],['12']
10,0,10:37:16,10:43:25,['13'],[]
11,1,10:48:03,10:55:00,['18'],[]
12,2,10:56:17,10:58:17,[],['13']
13,3,11:03:44,11:17:42,"['4', '45']",[]
14,5,11:22:50,11:24:51,[],['18']
15,6,11:27:25,11:33:59,"['26', '20']","['4', '45']"
16,4,11:37:50,11:41:05,['39'],[]
17,2,11:49:42,11:51:42,[],['26']
18,1,11:52:59,11:55:00,['10'],"['39', '20']"
19,6,12:08:25,12:10:35,"['8', '40']",['10']
20,18,12:13:27,12:20:58,[],['40']
21,20,12:24:49,12:31:48,[],['8']
22,17,12:38:13,12:50:00,['11'],[]
23,6,12:52:52,12:55:25,['23'],['11']
24,5,12:57:59,13:00:00,['22'],[]
25,2,13:09:47,13:11:47,[],['23']
26,0,13:17:14,13:19:14,[],['22']
27,21,13:19:14,19:00:00,[],[]
