user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[19],"[3, 11]",2.0,11.08,13.08,1
1,"[19, 28]","[12, 3, 1]",22.4,23.95,27.58,2
2,"[18, 19]","[5, 3, 8]",16.9,13.32,14.07,2
3,"[18, 29]","[2, 3, 12]",24.9,20.25,24.13,2
4,[19],"[9, 10]",2.0,2.5,4.5,1
5,[18],"[3, 2]",2.0,3.47,5.47,1
6,-,-,-,-,25.5,1
7,"[19, 28]","[11, 3, 2]",23.0,14.53,18.55,2
8,[29],"[10, 3]",2.0,9.78,11.78,1
9,[29],"[7, 10]",4.0,16.92,18.05,1
10,"[18, 29]","[1, 3, 13]",6.0,26.37,27.58,2
11,"[19, 28]","[13, 3, 6]",12.9,30.42,26.38,2
12,[29],"[13, 9]",4.0,11.88,11.1,1
13,[19],"[9, 3]",2.0,7.62,9.62,1
14,"[18, 19]","[6, 3, 9]",22.1,14.22,17.33,2
15,[18],"[1, 4]",15.6,10.38,12.38,1
16,[29],"[9, 12]",2.0,9.1,11.1,1
17,[28],"[0, 1]",2.0,6.23,8.23,1
18,[29],"[7, 10]",20.1,16.98,18.05,1
19,-,-,-,-,16.85,2
20,[19],"[11, 10]",2.0,1.95,3.95,1
21,"[28, 29]","[2, 3, 7]",22.0,10.58,14.6,2
22,"[28, 29]","[0, 3, 8]",19.0,13.47,14.48,1
23,-,-,-,-,19.5,2
24,"[28, 19]","[2, 3, 9]",22.0,11.08,15.08,2
25,[19],"[10, 9]",2.0,2.5,4.5,1
26,"[29, 18]","[13, 3, 1]",24.3,23.72,27.58,2
27,"[28, 29]","[3, 0, 7]",11.3,12.78,9.13,1
28,[19],"[10, 11]",2.0,1.95,3.95,1
29,"[18, 29]","[4, 3, 7]",4.0,10.58,14.6,2
30,[29],"[12, 13]",2.0,2.77,4.77,1
31,[19],"[12, 8]",2.0,12.53,14.53,1
32,[19],"[11, 13]",4.0,8.48,7.72,1
33,"[19, 18]","[9, 3, 5]",19.2,16.78,17.53,2
34,[28],"[4, 2]",4.0,6.92,8.92,1
35,"[28, 19]","[2, 3, 11]",22.0,15.53,18.55,2
36,-,-,-,-,25.5,1
37,[19],"[7, 8]",4.0,11.28,12.95,1
38,"[28, 29]","[4, 3, 9]",6.9,11.08,15.08,2
39,"[18, 29]","[4, 3, 7]",17.0,10.58,14.6,2
40,-,-,-,-,18.55,2
41,[18],"[2, 6]",8.0,16.1,9.37,1
42,[29],"[13, 11]",2.0,5.72,7.72,1
43,"[28, 29]","[1, 3, 8]",4.0,11.08,15.07,2
44,-,-,-,-,24.13,2
45,"[28, 19]","[2, 0, 7]",19.9,10.58,14.6,2
46,[18],"[3, 5]",2.0,5.92,7.92,1
47,-,-,-,-,24.13,2
48,-,-,-,-,4.77,1
49,"[28, 19]","[5, 3, 0]",4.0,15.23,16.82,1
50,[29],"[7, 3]",2.0,7.13,9.13,1
51,"[19, 28]","[10, 3, 6]",23.7,15.82,19.5,2
52,"[18, 29]","[5, 3, 11]",9.5,17.67,21.0,2
53,"[28, 29]","[0, 3, 8]",6.0,17.3,14.48,1
54,[19],"[13, 10]",4.0,9.7,9.45,1
55,-,-,-,-,26.38,2
56,[19],"[9, 3]",4.8,7.62,9.62,1
57,[29],"[9, 10]",2.0,2.5,4.5,1
58,"[18, 19]","[5, 3, 8]",18.1,10.07,14.07,2
59,[19],"[9, 11]",7.7,4.45,5.47,1
60,"[19, 18]","[8, 3, 1]",22.0,11.08,15.07,2
61,[29],"[12, 3]",20.9,16.72,18.67,1
62,[19],"[0, 13]",19.9,28.37,26.32,1
63,[18],"[0, 1]",2.0,6.23,8.23,1
64,"[19, 18]","[0, 3, 6]",13.4,17.2,16.4,1
65,"[18, 29]","[6, 3, 7]",7.5,16.5,16.85,2
66,[19],"[10, 12]",4.0,7.67,8.92,1
67,"[29, 18]","[9, 3, 0]",17.4,16.93,17.48,1
68,"[28, 29]","[2, 3, 7]",22.0,10.58,14.6,2
