user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,-,-,-,-,26.57,2
1,-,-,-,-,18.77,2
2,-,-,-,-,28.58,3
3,-,-,-,-,42.17,3
4,-,-,-,-,47.27,3
5,"[20, 10]","[13, 7, 6]",13.2,19.62,23.62,2
6,[30],"[15, 19]",2.0,11.57,13.57,1
7,-,-,-,-,36.47,2
8,"[10, 120, 114]","[6, 7, 12, 21]",26.1,36.22,39.33,3
9,-,-,-,-,27.43,2
10,-,-,-,-,45.03,4
11,-,-,-,-,17.77,1
12,[10],"[5, 6]",2.0,5.92,7.92,1
13,-,-,-,-,35.43,2
14,-,-,-,-,9.03,1
15,-,-,-,-,35.58,3
16,-,-,-,-,36.92,3
17,"[114, 120, 30]","[23, 13, 0, 16]",23.7,28.57,30.27,3
18,-,-,-,-,14.0,1
19,-,-,-,-,12.97,2
20,"[30, 114]","[20, 21, 23]",24.0,18.02,22.03,2
21,-,-,-,-,26.15,2
22,-,-,-,-,45.03,4
23,"[30, 120, 114]","[15, 0, 13, 24]",6.1,20.95,26.95,3
24,-,-,-,-,31.07,2
25,-,-,-,-,33.67,3
26,[120],"[10, 7]",4.0,11.3,8.47,1
27,-,-,-,-,15.85,1
28,[14],"[13, 23]",2.0,6.65,8.65,1
29,-,-,-,-,18.07,2
30,-,-,-,-,44.22,3
31,-,-,-,-,28.97,2
32,"[20, 10]","[0, 7, 6]",15.2,30.77,31.62,2
33,[20],"[4, 8]",4.0,16.23,14.92,1
34,[30],"[20, 17]",2.0,9.23,11.23,1
35,-,-,-,-,30.22,2
36,[114],"[24, 13]",2.0,7.03,9.03,1
37,-,-,-,-,18.72,2
38,-,-,-,-,24.27,2
39,-,-,-,-,31.68,2
40,-,-,-,-,45.43,3
41,-,-,-,-,24.63,2
42,-,-,-,-,12.77,1
43,-,-,-,-,35.03,2
44,[114],"[24, 12]",2.0,4.62,6.62,1
45,"[114, 130]","[12, 21, 19]",11.0,26.43,30.43,2
46,[120],"[11, 12]",2.0,4.97,6.97,1
47,[120],"[10, 9]",2.0,5.92,7.92,1
48,"[120, 21]","[12, 0, 1]",21.0,24.07,24.05,2
49,-,-,-,-,27.12,3
50,"[14, 120]","[21, 13, 7]",10.1,31.6,34.57,2
51,[120],"[7, 10]",2.0,6.47,8.47,1
52,-,-,-,-,14.55,1
53,[30],"[0, 15]",2.0,2.77,4.77,1
54,-,-,-,-,14.82,1
55,[30],"[0, 15]",2.0,2.77,4.77,1
56,"[20, 114]","[10, 12, 21]",27.0,30.28,34.28,2
57,-,-,-,-,24.32,2
58,"[120, 114]","[7, 12, 21]",23.8,33.45,34.57,2
59,"[120, 114, 30]","[11, 12, 21, 20]",12.8,28.63,34.63,3
60,-,-,-,-,41.02,2
61,"[30, 20]","[17, 0, 7]",12.8,36.52,37.37,2
62,"[120, 114, 130]","[13, 12, 21, 20]",11.0,30.38,21.42,2
63,-,-,-,-,45.8,2
64,-,-,-,-,44.22,3
65,"[114, 120, 30]","[23, 13, 0, 15]",21.7,24.87,26.57,3
66,[30],"[0, 15]",2.0,2.77,4.77,1
67,"[10, 120]","[6, 7, 12]",6.2,19.55,17.92,2
68,"[14, 120]","[21, 13, 7]",10.1,31.6,34.57,2
69,-,-,-,-,48.12,3
70,-,-,-,-,24.03,2
71,-,-,-,-,29.0,2
72,-,-,-,-,16.93,2
73,-,-,-,-,33.67,3
74,[20],"[10, 4]",2.0,5.92,7.92,1
75,-,-,-,-,26.72,2
76,[20],"[4, 10]",2.0,5.92,7.92,1
77,-,-,-,-,34.28,2
78,-,-,-,-,18.02,2
79,[120],"[12, 13]",2.0,6.72,8.72,1
