number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:14:16,[],[]
2,4,08:26:22,08:28:22,['68'],[]
3,5,08:34:04,09:10:00,['49'],['68']
4,4,09:15:42,09:25:00,['12'],['49']
5,3,09:28:27,09:30:27,[],['12']
6,4,09:33:54,10:06:14,"['40', '15']",[]
7,3,10:09:41,10:11:41,"['39', '14', '31']","['40', '15']"
8,4,10:15:08,10:17:18,"['29', '21', '4']","['14', '39', '31']"
9,5,10:23:00,10:25:46,[],"['21', '4']"
10,6,10:26:27,10:28:28,[],['29']
11,4,10:34:22,10:54:20,"['37', '48']",[]
12,3,10:57:47,10:59:47,"['24', '22', '46']","['37', '48']"
13,4,11:03:14,11:05:15,['27'],"['46', '24']"
14,6,11:11:09,11:50:00,['50'],"['22', '27']"
15,4,11:55:54,11:57:54,[],['50']
16,3,12:01:21,12:34:07,['67'],[]
17,2,12:37:34,13:15:00,['63'],['67']
18,1,13:18:27,13:23:16,['19'],[]
19,0,13:29:29,13:31:45,[],"['63', '19']"
20,21,13:31:45,19:00:00,[],[]
