number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:50:09,[],[]
2,3,08:07:00,08:09:00,['2'],[]
3,2,08:14:32,08:16:44,[],['2']
4,1,08:22:16,08:27:00,['19'],[]
5,3,08:38:05,08:40:05,['55'],[]
6,4,08:49:19,10:12:00,['23'],"['19', '55']"
7,2,10:26:46,10:28:46,['44'],['23']
8,0,10:40:11,10:42:11,"['49', '41']",['44']
9,4,11:08:11,11:23:09,"['30', '7', '11']","['49', '41']"
10,1,11:43:27,11:45:26,[],"['30', '7']"
11,0,11:51:38,12:07:00,['67'],['11']
12,1,12:13:12,12:17:00,['27'],['67']
13,0,12:23:12,12:25:12,[],['27']
14,1,12:31:24,13:42:00,['47'],[]
15,0,13:48:12,13:50:12,[],['47']
16,1,13:56:24,14:02:00,"['8', '64']",[]
17,0,14:08:12,19:00:00,[],"['8', '64']"
