user ID,used buses,used transfer points,waiting time,ride time
0,[0],"[2, 4]",2.0,8.625
1,"[6, 10]","[14, 6, 20]",21.2,13.939
2,[16],"[7, 15]",4.0,15.792
3,"[0, 16]","[4, 6, 13]",19.3,13.352
4,[16],"[13, 11]",2.0,6.429
5,[16],"[16, 11]",2.0,10.91
6,[16],"[14, 13]",2.0,2.571
7,"[16, 0]","[15, 6, 5]",4.0,7.207
8,"[0, 16]","[17, 6, 12]",14.8,14.942
9,[10],"[19, 20]",2.0,2.875
10,"[0, 16]","[19, 6, 8]",8.0,20.239
11,[0],"[4, 2]",2.0,8.625
12,[16],"[6, 13]",2.0,9.36
13,[16],"[7, 12]",2.0,10.042
14,[10],"[18, 3]",2.0,10.366
15,"[6, 0]","[15, 6, 4]",17.5,8.493
16,[10],"[1, 0]",2.0,4.636
17,"[0, 6]","[17, 6, 8]",20.2,18.89
18,[10],"[4, 2]",2.0,8.625
19,[6],"[9, 15]",2.0,7.821
20,"[10, 16]","[2, 6, 14]",4.0,19.121
21,[6],"[14, 6]",4.0,7.207
22,[6],"[16, 12]",2.0,8.625
23,"[16, 0]","[14, 6, 1]",7.8,20.573
24,"[10, 6]","[1, 6, 14]",7.7,20.347
25,"[0, 16]","[5, 6, 11]",23.4,15.299
26,[16],"[16, 15]",2.0,2.875
27,"[16, 0]","[11, 6, 3]",6.0,20.442
28,[10],"[1, 20]",2.0,17.862
29,"[6, 10]","[11, 6, 17]",13.3,17.118
30,"[6, 10]","[15, 6, 17]",7.9,7.511
31,"[6, 0]","[15, 6, 1]",8.0,18.403
32,[6],"[8, 6]",2.0,12.663
33,[0],"[17, 18]",2.0,2.571
34,"[16, 10]","[11, 6, 20]",9.2,19.46
35,"[0, 16]","[5, 6, 12]",8.7,14.638
36,"[6, 10]","[15, 6, 18]",17.2,7.511
37,[10],"[20, 5]",2.0,7.273
38,[10],"[18, 20]",2.0,3.857
39,[0],"[18, 19]",2.0,1.818
40,[0],"[0, 18]",4.0,20.125
41,"[10, 16]","[19, 6, 10]",12.2,23.798
42,"[16, 0]","[9, 6, 19]",4.0,14.375
43,"[10, 16]","[20, 6, 15]",9.2,10.386
44,"[0, 6]","[5, 6, 11]",4.0,15.299
45,"[10, 16]","[17, 6, 9]",8.2,21.018
46,[10],"[1, 18]",7.7,16.358
47,[0],"[4, 0]",4.0,14.427
48,"[6, 0]","[11, 6, 18]",21.0,18.174
49,"[6, 0]","[12, 6, 20]",20.6,17.118
