number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:39:53,[],[]
2,18,08:00:00,08:02:00,['36'],[]
3,17,08:04:34,08:11:34,[],['36']
4,3,08:21:56,08:27:00,['86'],[]
5,5,08:32:09,08:34:09,[],['86']
6,6,08:36:43,08:38:43,['37'],[]
7,17,08:41:35,08:43:35,[],['37']
8,19,08:47:39,09:02:00,"['79', '40']",[]
9,6,09:04:52,09:10:09,[],"['79', '40']"
10,20,09:15:54,09:17:54,['81'],[]
11,6,09:23:39,09:25:39,['41'],[]
12,4,09:29:30,09:31:30,[],['41']
13,3,09:35:21,09:37:51,[],['81']
14,0,09:48:46,09:57:00,['9'],[]
15,1,10:01:38,10:17:55,['15'],[]
16,2,10:19:12,10:21:12,['23'],['15']
17,5,10:31:00,10:44:03,['49'],['9']
18,6,10:46:37,10:51:27,['11'],"['49', '23']"
19,5,10:54:01,10:56:34,[],['11']
20,4,10:57:51,10:59:51,['10'],[]
21,6,11:03:42,11:05:42,['76'],['10']
22,19,11:08:34,11:10:34,[],['76']
23,18,11:12:23,11:14:23,['80'],[]
24,6,11:17:15,11:19:15,[],['80']
25,20,11:25:00,11:27:00,['70'],[]
26,6,11:32:45,12:00:17,"['1', '67']",['70']
27,17,12:03:09,12:05:09,[],['1']
28,18,12:07:43,12:22:00,['53'],['67']
29,5,12:27:18,12:29:18,[],['53']
30,3,12:34:27,12:37:00,['51'],[]
31,18,12:47:22,13:27:00,['16'],['51']
32,0,13:47:07,13:49:07,[],['16']
33,1,13:53:45,13:57:09,['27'],[]
34,3,14:03:35,14:12:00,['28'],[]
35,4,14:15:51,14:22:43,['46'],[]
36,5,14:24:00,14:26:00,[],['28']
37,6,14:28:34,14:30:34,[],"['46', '27']"
38,5,14:33:08,14:42:00,['35'],[]
39,6,14:44:34,14:46:34,['31'],['35']
40,18,14:49:26,14:57:26,[],['31']
41,17,15:00:00,15:02:00,['43'],[]
42,6,15:04:52,15:24:50,['56'],['43']
43,2,15:37:02,15:39:02,[],['56']
44,0,15:44:29,15:57:00,['4'],[]
45,5,16:12:00,16:14:00,[],['4']
46,6,16:16:34,16:21:48,"['7', '84']",[]
47,5,16:24:22,16:26:57,[],['84']
48,3,16:32:06,16:34:06,[],['7']
49,18,16:44:28,16:57:00,['62'],[]
50,6,16:59:52,17:23:38,['13'],['62']
51,17,17:26:30,17:28:30,[],['13']
52,0,17:47:37,19:00:00,[],[]
