user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[17, 6]","[22, 0, 7]",16.7,16.22,20.23,2
1,[17],"[24, 23]",2.0,2.57,4.57,1
2,"[17, 18, 16]","[26, 28, 6, 15]",20.6,23.65,29.63,3
3,"[0, 7]","[1, 0, 21]",21.0,9.27,13.27,2
4,"[18, 6]","[31, 6, 9]",10.3,23.35,27.35,2
5,"[0, 6]","[18, 6, 11]",6.0,15.6,19.6,2
6,[7],"[21, 28]",4.0,15.92,17.63,1
7,"[10, 16]","[18, 6, 15]",19.9,7.57,11.5,2
8,[0],"[3, 19]",4.0,9.6,11.37,1
9,"[0, 16]","[4, 6, 14]",6.8,10.78,14.77,2
10,"[7, 0, 8]","[24, 0, 6, 29]",8.0,33.6,22.37,2
11,"[7, 8, 6]","[23, 28, 6, 16]",10.6,28.13,28.27,2
12,[18],"[6, 31]",2.0,11.85,13.85,1
13,"[6, 7]","[9, 0, 25]",15.8,27.48,30.05,2
14,[6],"[8, 10]",2.0,2.57,4.57,1
15,[10],"[1, 4]",2.0,9.8,11.8,1
16,"[7, 18, 10]","[23, 28, 6, 18]",22.9,31.73,31.62,2
17,[7],"[26, 27]",2.0,1.28,3.28,1
18,"[18, 17]","[31, 28, 26]",4.0,7.2,11.2,2
19,[16],"[13, 14]",2.0,2.57,4.57,1
20,[18],"[28, 29]",4.4,9.0,11.0,1
21,"[0, 6]","[1, 0, 7]",23.0,14.43,18.43,2
22,[17],"[23, 28]",2.0,11.85,13.85,1
23,"[0, 8]","[1, 6, 31]",6.8,25.6,29.27,2
24,"[8, 10]","[30, 17, 20]",23.0,12.98,16.98,2
25,[7],"[22, 24]",10.7,3.85,5.85,1
26,"[10, 8, 7]","[3, 17, 28, 27]",26.7,27.08,30.82,2
27,[10],"[19, 2]",4.0,15.07,16.37,1
28,[6],"[11, 16]",2.0,10.92,12.92,1
29,"[8, 16]","[29, 6, 16]",20.0,7.57,11.57,2
30,[10],"[0, 17]",11.6,20.98,21.12,1
31,[7],"[0, 25]",4.0,13.63,14.2,1
32,[16],"[13, 8]",2.0,9.8,11.8,1
33,"[16, 8, 17]","[13, 6, 28, 26]",23.4,28.37,34.37,3
34,"[17, 18, 16]","[24, 28, 6, 14]",24.6,31.37,32.92,2
35,"[18, 6]","[31, 6, 12]",24.7,22.55,26.22,2
36,"[16, 10]","[8, 6, 3]",17.1,28.27,24.38,2
37,"[16, 8]","[7, 6, 29]",17.7,17.4,21.4,2
38,"[7, 10, 16]","[25, 0, 6, 13]",19.7,39.08,36.65,3
39,"[10, 16]","[0, 6, 16]",4.0,19.07,18.77,1
40,"[6, 18, 17]","[16, 6, 28, 24]",6.0,25.55,30.57,2
41,[6],"[9, 16]",4.0,13.12,11.8,1
42,[6],"[11, 6]",4.0,13.85,14.73,1
43,"[8, 6]","[30, 6, 16]",4.0,9.63,13.63,2
44,[16],"[9, 10]",2.0,1.28,3.28,1
45,"[6, 10]","[11, 6, 5]",23.0,15.3,19.3,2
46,"[16, 10]","[11, 6, 2]",9.1,24.93,27.35,2
47,[17],"[22, 23]",2.0,1.28,3.28,1
48,[0],"[3, 4]",2.0,3.85,5.85,1
49,[10],"[1, 4]",2.0,9.8,11.8,1
50,"[6, 18]","[14, 6, 29]",23.0,12.67,16.67,2
51,"[7, 8]","[27, 28, 6]",9.4,18.38,22.0,2
52,"[6, 10]","[7, 6, 18]",10.2,14.52,18.52,2
53,[0],"[4, 20]",2.0,8.23,10.23,1
54,[7],"[0, 23]",2.0,7.5,9.5,1
55,[16],"[7, 13]",2.0,11.85,13.85,1
56,"[16, 18, 7]","[11, 6, 28, 26]",25.6,34.93,36.57,2
57,"[10, 16]","[19, 6, 16]",4.0,4.7,8.68,2
58,[6],"[14, 16]",2.0,5.3,7.3,1
59,"[17, 8, 6]","[22, 28, 6, 13]",17.7,36.85,31.52,2
