user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[17],"[22, 28]",17.6,13.92,15.12,1
1,[16],"[7, 10]",2.0,4.63,6.63,1
2,[8],"[17, 29]",2.0,3.85,5.85,1
3,"[10, 7]","[6, 0, 21]",21.9,22.7,25.88,2
4,-,-,-,-,32.08,2
5,"[7, 16]","[28, 0, 8]",6.5,32.53,31.03,2
6,"[7, 8, 0]","[24, 28, 6, 5]",23.7,26.72,28.8,2
7,"[10, 16]","[1, 0, 11]",25.8,22.7,26.53,2
8,-,-,-,-,14.38,2
9,[16],"[10, 15]",2.0,6.55,8.55,1
10,[16],"[11, 8]",12.2,6.43,6.63,1
11,"[0, 8]","[1, 6, 29]",25.0,19.17,23.17,2
12,"[17, 18, 16]","[26, 28, 6, 11]",27.7,31.73,36.57,2
13,[17],"[25, 28]",11.6,7.2,8.92,1
14,"[17, 10]","[21, 0, 18]",4.0,24.77,28.75,2
15,[6],"[8, 9]",2.0,1.28,3.28,1
16,"[18, 6]","[29, 6, 11]",5.0,18.48,22.48,2
17,-,-,-,-,31.1,2
18,"[17, 8, 0]","[23, 28, 6, 17]",8.9,29.18,28.7,2
19,"[8, 10]","[28, 6, 19]",23.7,17.25,20.92,2
20,[18],"[31, 30]",2.0,4.07,6.07,1
21,-,-,-,-,34.27,2
22,[18],"[6, 29]",2.0,5.75,7.75,1
23,"[10, 6]","[2, 6, 16]",16.9,14.02,18.02,2
24,[16],"[13, 10]",5.2,10.28,9.5,1
25,[17],"[25, 27]",2.0,3.85,5.85,1
26,"[10, 6]","[19, 6, 11]",15.8,16.72,19.6,2
27,"[0, 16]","[2, 6, 15]",19.5,17.8,20.83,2
28,"[17, 18]","[24, 28, 29]",13.9,18.37,22.37,2
29,[6],"[14, 7]",4.0,15.05,12.37,1
30,-,-,-,-,9.5,1
31,"[6, 10]","[11, 6, 20]",4.0,18.48,22.48,2
32,[0],"[5, 19]",9.1,9.52,6.63,1
33,-,-,-,-,22.18,2
34,[7],"[24, 26]",2.0,5.15,7.15,1
35,-,-,-,-,34.1,2
36,-,-,-,-,27.7,2
37,"[10, 7]","[18, 0, 21]",23.9,25.57,28.75,2
38,-,-,-,-,18.63,2
39,"[10, 17]","[19, 0, 27]",13.0,35.53,26.55,3
40,[8],"[6, 28]",2.0,14.37,16.37,1
41,"[17, 18, 0]","[26, 28, 6, 2]",10.2,31.2,24.12,2
42,"[16, 8, 7]","[14, 6, 28, 21]",11.4,38.3,27.75,2
43,-,-,-,-,28.75,2
44,"[7, 18]","[0, 28, 29]",12.4,36.57,26.97,2
45,-,-,-,-,8.43,1
46,"[6, 10]","[10, 6, 20]",16.5,23.08,20.12,2
47,"[7, 0]","[22, 0, 3]",24.0,17.33,21.35,2
48,[6],"[13, 16]",4.0,8.02,9.82,1
49,-,-,-,-,25.57,2
50,"[17, 18]","[22, 28, 17]",19.9,26.07,29.55,2
51,"[8, 16]","[28, 6, 8]",7.1,31.73,31.03,2
52,[7],"[21, 26]",4.0,11.57,13.57,1
53,"[16, 7]","[9, 0, 23]",24.1,22.2,25.35,2
54,"[0, 18]","[2, 17, 30]",22.4,22.6,24.02,2
55,-,-,-,-,33.75,2
56,"[0, 18, 17]","[18, 6, 28, 27]",22.0,20.88,25.05,3
57,[6],"[16, 14]",2.0,5.3,7.3,1
58,[6],"[10, 15]",9.5,12.63,8.55,1
59,[16],"[0, 8]",2.0,13.42,15.42,1
