number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:57:16,[],[]
2,11,08:10:00,08:12:00,['31'],[]
3,6,08:24:44,08:26:44,['16'],['31']
4,11,08:39:28,08:41:28,[],['16']
5,6,08:54:12,08:56:12,['26'],[]
6,14,09:03:07,09:05:07,['29'],[]
7,11,09:12:02,09:14:02,[],['26']
8,7,09:22:10,09:31:09,[],['29']
9,8,09:35:00,09:37:00,['15'],[]
10,9,09:38:17,09:40:17,[],['15']
11,10,09:41:34,10:07:00,"['46', '58']",[]
12,13,10:14:30,10:22:00,['48'],[]
13,15,10:27:09,10:29:09,[],['58']
14,16,10:32:01,10:34:01,[],['48']
15,6,10:35:50,10:48:11,['23'],['46']
16,16,10:50:00,10:52:00,['57'],['23']
17,14,10:57:18,11:12:18,[],['57']
18,6,11:19:13,19:00:00,[],[]
