user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[17, 6]","[22, 0, 7]",11.4,16.22,20.23,2
1,[17],"[24, 23]",2.0,2.57,4.57,1
2,"[7, 6]","[26, 0, 15]",8.4,42.07,29.63,3
3,"[0, 7]","[1, 0, 21]",21.0,9.27,13.27,2
4,"[18, 6]","[31, 6, 9]",4.0,23.35,27.35,2
5,"[0, 16]","[18, 6, 11]",24.0,15.6,19.6,2
6,[7],"[21, 28]",4.0,15.92,17.63,1
7,"[10, 16]","[18, 6, 15]",16.1,7.57,11.5,2
8,[0],"[3, 19]",4.0,9.6,11.37,1
9,"[0, 16]","[4, 6, 14]",4.0,10.78,14.77,2
10,"[7, 0, 8]","[24, 0, 6, 29]",8.0,33.6,22.37,2
11,"[7, 8, 16]","[23, 28, 6, 16]",14.6,28.13,28.27,2
12,[18],"[6, 31]",2.0,11.85,13.85,1
13,"[6, 7]","[9, 0, 25]",20.1,27.48,30.05,2
14,[6],"[8, 10]",2.0,2.57,4.57,1
15,[10],"[1, 4]",2.0,9.8,11.8,1
16,"[17, 18, 10]","[23, 28, 6, 18]",14.6,29.15,31.62,2
17,[7],"[26, 27]",2.0,1.28,3.28,1
18,"[18, 17]","[31, 28, 26]",11.8,7.2,11.2,2
19,[16],"[13, 14]",2.0,2.57,4.57,1
20,[18],"[28, 29]",4.4,9.0,11.0,1
21,"[0, 16]","[1, 6, 7]",9.9,27.48,18.43,2
22,[17],"[23, 28]",2.0,11.85,13.85,1
23,"[0, 8]","[1, 6, 31]",6.8,25.6,29.27,2
24,"[8, 10]","[30, 17, 20]",23.0,12.98,16.98,2
25,[7],"[22, 24]",10.7,3.85,5.85,1
26,"[0, 7]","[3, 0, 27]",6.0,27.13,30.82,2
27,[10],"[19, 2]",4.0,15.07,16.37,1
28,[6],"[11, 16]",7.1,12.37,12.92,1
29,"[8, 16]","[29, 6, 16]",20.0,7.57,11.57,2
30,[10],"[0, 17]",11.6,20.98,21.12,1
31,[7],"[0, 25]",4.0,13.63,14.2,1
32,[16],"[13, 8]",2.0,9.8,11.8,1
33,"[6, 7]","[13, 0, 26]",18.4,39.0,34.37,3
34,"[17, 6]","[24, 0, 14]",21.3,34.62,32.92,2
35,"[18, 16]","[31, 6, 12]",19.6,22.55,26.22,2
36,"[16, 0]","[8, 6, 3]",17.1,28.27,24.38,2
37,"[16, 8]","[7, 6, 29]",4.0,17.4,21.4,2
38,"[7, 16]","[25, 0, 13]",9.8,33.28,36.65,3
39,[16],"[0, 16]",8.3,28.9,18.77,1
40,"[6, 0, 7]","[16, 6, 0, 24]",23.3,30.23,30.57,2
41,[6],"[9, 16]",4.3,13.12,11.8,1
42,[16],"[11, 6]",4.0,13.85,14.73,1
43,"[8, 16]","[30, 6, 16]",8.1,9.63,13.63,2
44,[16],"[9, 10]",2.0,1.28,3.28,1
45,"[6, 0]","[11, 0, 5]",4.0,32.9,19.3,2
46,"[16, 10]","[11, 6, 2]",9.1,24.93,27.35,2
47,[17],"[22, 23]",2.0,1.28,3.28,1
48,[0],"[3, 4]",2.0,3.85,5.85,1
49,[10],"[1, 4]",2.0,9.8,11.8,1
50,"[16, 18]","[14, 6, 29]",4.0,12.67,16.67,2
51,"[7, 0]","[27, 0, 6]",6.0,33.97,22.0,2
52,"[6, 10]","[7, 6, 18]",10.2,14.52,18.52,2
53,[10],"[4, 20]",2.0,8.23,10.23,1
54,[17],"[0, 23]",2.0,7.5,9.5,1
55,[6],"[7, 13]",2.0,11.85,13.85,1
56,"[16, 8, 17]","[11, 6, 28, 26]",10.0,34.93,36.57,2
57,"[10, 16]","[19, 6, 16]",4.0,4.7,8.68,2
58,[6],"[14, 16]",2.0,5.3,7.3,1
59,"[17, 0, 16]","[22, 0, 6, 13]",21.2,33.35,31.52,2
