number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:22:22,[],[]
2,3,08:33:16,08:35:17,['82'],[]
3,6,08:42:59,08:56:37,"['8', '18']",['82']
4,5,08:59:11,09:10:22,['51'],"['8', '18']"
5,6,09:12:56,09:14:56,['44'],['51']
6,19,09:17:48,09:19:49,['3'],['44']
7,6,09:22:41,09:24:41,['57'],['3']
8,20,09:30:25,09:42:04,['75'],['57']
9,6,09:47:48,09:49:49,['80'],[]
10,2,10:02:00,10:04:01,[],['80']
11,1,10:05:18,10:07:18,[],['75']
12,0,10:11:56,10:30:00,['17'],[]
13,2,10:35:27,10:39:30,['34'],[]
14,5,10:49:17,10:55:38,['78'],['17']
15,6,10:58:12,11:00:45,['49'],"['34', '78']"
16,20,11:06:29,11:08:29,['29'],['49']
17,6,11:14:13,11:16:14,[],['29']
18,17,11:19:06,11:30:18,['16'],[]
19,6,11:33:10,11:35:10,[],['16']
20,2,11:47:21,11:49:22,['7'],[]
21,4,11:57:59,12:00:00,['59'],[]
22,6,12:03:51,12:05:51,"['92', '93']","['7', '59']"
23,5,12:08:25,12:10:25,[],['93']
24,1,12:21:24,12:23:24,[],['92']
25,3,12:29:49,12:44:46,['30'],[]
26,1,12:51:11,12:53:12,['86'],['30']
27,4,13:02:59,13:05:00,['23'],[]
28,6,13:08:51,13:56:49,['26'],"['23', '86']"
29,20,14:02:33,14:34:08,['6'],['26']
30,18,14:37:59,14:40:00,['50'],[]
31,6,14:42:52,14:44:52,['47'],['6']
32,2,14:57:03,14:59:04,[],['47']
33,1,15:00:21,15:02:21,[],['50']
34,0,15:06:59,15:08:59,"['84', '35']",[]
35,6,15:26:13,15:28:14,[],['84']
36,20,15:33:58,15:54:03,[],['35']
37,19,15:56:55,16:00:00,['58'],[]
38,6,16:02:52,16:04:52,[],['58']
39,17,16:07:44,16:40:00,['28'],[]
40,2,16:54:22,16:56:22,['89'],[]
41,1,16:57:39,16:59:39,[],['28']
42,0,17:04:17,17:06:17,[],['89']
43,21,17:06:16,19:00:00,[],[]
