number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:22:00,"['43', '41']",[]
2,10,08:32:19,08:37:00,['1'],[]
3,12,08:47:19,08:49:19,[],"['1', '43']"
4,14,08:56:02,08:58:18,['21'],[]
5,0,09:06:14,09:25:25,"['40', '11']","['21', '41']"
6,12,09:39:16,09:41:16,['32'],['40']
7,11,09:46:14,09:48:14,[],['11']
8,4,09:59:02,10:01:02,[],['32']
9,8,10:13:57,10:22:00,"['39', '15']",[]
10,7,10:27:23,10:37:39,['25'],[]
11,9,10:43:02,10:45:02,['34'],[]
12,12,10:50:52,10:52:52,[],"['15', '34']"
13,14,10:59:35,11:01:35,[],['25']
14,0,11:09:31,11:11:31,[],['39']
15,8,11:41:45,19:00:00,[],[]
