user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,-,-,-,-,18.62,1
1,"[121, 20]","[2, 0, 9]",17.9,34.35,30.58,2
2,"[120, 110]","[11, 7, 6]",21.3,11.95,15.28,2
3,[120],"[4, 14]",4.0,26.17,23.55,1
4,[120],"[11, 14]",2.0,11.08,13.08,1
5,"[20, 110]","[14, 7, 5]",13.8,28.88,29.25,2
6,"[121, 20]","[3, 0, 14]",16.0,24.78,28.78,2
7,[20],"[12, 14]",2.0,6.72,8.72,1
8,[120],"[4, 10]",2.0,5.92,7.92,1
9,[120],"[10, 13]",4.0,28.38,19.02,1
10,[110],"[4, 5]",2.0,3.7,5.7,1
11,"[21, 110, 20]","[3, 4, 7, 11]",14.9,30.12,24.03,2
12,-,-,-,-,24.48,1
13,[21],"[4, 3]",2.0,9.23,11.23,1
14,"[110, 20]","[6, 7, 0]",9.8,28.25,31.62,2
15,[20],"[8, 12]",4.0,20.63,18.52,1
16,"[110, 20]","[4, 7, 12]",6.0,22.37,17.77,1
17,"[121, 120]","[1, 4, 10]",4.0,26.22,30.22,2
18,"[110, 20]","[5, 7, 0]",12.9,34.17,33.7,2
19,"[21, 110]","[3, 4, 5]",13.0,12.92,16.93,2
20,"[121, 20]","[1, 0, 12]",5.8,20.03,24.05,2
21,[120],"[9, 7]",2.0,5.38,7.38,1
22,"[120, 121]","[8, 4, 3]",17.9,22.15,26.15,2
23,"[20, 21]","[11, 0, 1]",26.0,23.17,27.17,2
24,[120],"[11, 8]",2.0,13.72,15.72,1
25,"[121, 20]","[1, 0, 12]",15.3,20.85,24.05,2
26,[110],"[8, 6]",2.0,7.22,9.22,1
27,"[21, 20]","[2, 0, 12]",6.0,26.08,29.27,2
28,"[120, 110]","[13, 7, 6]",20.1,20.65,23.62,2
29,-,-,-,-,13.15,1
30,"[20, 121]","[14, 0, 2]",7.8,19.37,23.35,2
31,[120],"[13, 12]",2.0,6.72,8.72,1
32,"[110, 21]","[5, 4, 1]",26.0,24.0,28.0,2
33,"[10, 20]","[4, 7, 9]",14.3,16.53,13.82,1
34,[20],"[12, 14]",2.0,6.72,8.72,1
35,"[20, 10]","[14, 7, 8]",13.9,23.25,25.15,1
36,"[20, 110]","[14, 7, 4]",13.9,29.03,23.55,1
37,[120],"[14, 10]",2.0,16.62,18.62,1
38,[20],"[10, 12]",2.0,10.32,12.32,1
39,"[21, 110]","[3, 4, 5]",13.5,12.92,16.93,2
40,"[121, 20]","[1, 0, 11]",17.3,25.82,27.17,2
41,"[121, 20]","[3, 0, 12]",12.3,31.12,29.0,2
42,[120],"[4, 13]",2.0,22.48,24.48,1
43,[121],"[4, 1]",2.0,20.3,22.3,1
44,[20],"[12, 0]",2.0,13.85,15.85,1
45,-,-,-,-,26.57,2
46,"[121, 120]","[3, 4, 14]",9.8,35.4,28.78,2
47,[121],"[4, 3]",2.0,9.23,11.23,1
48,"[21, 20]","[1, 0, 10]",14.0,28.38,30.22,2
49,[20],"[0, 11]",7.6,18.82,18.97,1
