number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:17:29,[],[]
2,5,08:26:43,08:28:43,['39'],[]
3,4,08:32:25,08:34:25,"['9', '0']",['39']
4,5,08:38:07,08:42:00,"['20', '33']",['0']
5,6,08:47:55,08:52:00,['15'],[]
6,7,08:54:46,08:56:53,['17'],"['20', '9', '33', '15']"
7,8,09:02:16,10:19:32,['13'],['17']
8,7,10:24:55,10:32:00,"['30', '5']",[]
9,6,10:34:46,10:36:46,[],['5']
10,4,10:45:28,10:53:23,"['26', '8']","['13', '30']"
11,5,10:57:05,10:59:05,['24'],[]
12,6,11:05:00,11:07:00,"['29', '7']",[]
13,7,11:09:46,11:12:19,[],"['26', '29', '7', '24', '8']"
14,8,11:17:42,19:00:00,[],[]
