number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:50:04,[],[]
2,4,08:02:59,08:05:00,['13'],[]
3,6,08:13:42,09:35:00,"['84', '8', '82']",['13']
4,8,09:42:12,09:44:12,[],"['84', '8', '82']"
5,4,09:57:07,09:59:07,['27'],[]
6,5,10:02:48,10:25:00,['59'],['27']
7,4,10:28:41,10:48:31,"['5', '36']",['59']
8,5,10:52:12,10:54:14,[],['36']
9,7,11:02:10,13:50:00,['42'],['5']
10,8,13:55:22,13:57:22,[],['42']
11,6,14:04:34,15:05:00,['2'],[]
12,8,15:12:12,15:14:12,['3'],['2']
13,7,15:19:34,15:21:35,['14'],[]
14,5,15:29:31,15:31:31,[],['3']
15,4,15:35:12,16:06:07,['41'],['14']
16,5,16:09:48,16:11:49,[],['41']
17,16,16:21:02,19:00:00,[],[]
