user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[30],"[0, 17]",2.0,8.52,10.52,1
1,"[14, 120]","[24, 12, 13]",11.7,11.33,9.03,1
2,"[14, 20, 130]","[13, 12, 0, 16]",14.6,27.03,21.62,2
3,[14],"[24, 13]",2.0,7.03,9.03,1
4,"[120, 14]","[7, 12, 23]",25.0,19.03,23.03,2
5,[130],"[21, 18]",2.0,9.23,11.23,1
6,[130],"[15, 19]",2.0,11.57,13.57,1
7,[20],"[7, 10]",2.0,6.47,8.47,1
8,"[10, 21]","[5, 4, 2]",23.3,18.47,22.47,2
9,"[21, 30]","[4, 0, 18]",13.8,37.75,41.57,2
10,[14],"[24, 23]",2.0,3.92,5.92,1
11,"[20, 130]","[11, 0, 15]",7.7,21.58,23.73,2
12,"[14, 20, 10]","[25, 12, 4, 5]",25.1,26.68,32.3,3
13,"[120, 130]","[12, 0, 16]",21.0,24.33,24.32,2
14,"[120, 30]","[7, 0, 19]",12.0,38.92,42.92,2
15,"[130, 120]","[15, 0, 7]",4.0,27.62,31.62,2
16,"[130, 120]","[21, 0, 4]",10.7,46.15,39.73,2
17,"[14, 30]","[22, 21, 17]",4.0,18.47,22.45,2
18,"[130, 20]","[18, 0, 4]",4.0,37.57,41.57,2
19,"[110, 120]","[8, 7, 12]",4.0,16.53,18.52,1
