user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[19],"[3, 11]",2.0,14.769,16.75,1
1,-,-,-,-,35.45,2
2,"[28, 29]","[5, 3, 8]",12.0,17.766,17.4,2
3,"[28, 19]","[2, 3, 12]",9.4,26.997,30.83,2
4,[29],"[9, 10]",2.0,3.328,5.32,1
5,[28],"[3, 2]",2.0,4.615,6.6,1
6,[29],"[0, 12]",6.9,34.675,33.32,1
7,"[29, 18]","[11, 3, 2]",12.3,19.385,23.37,2
8,[29],"[10, 3]",2.0,13.054,15.03,1
9,-,-,-,-,23.38,1
10,"[28, 29]","[1, 3, 13]",27.4,31.526,35.45,2
11,-,-,-,-,33.83,2
12,[19],"[13, 9]",4.0,15.833,14.12,1
13,[29],"[9, 3]",2.0,10.154,12.13,1
14,"[18, 29]","[6, 3, 9]",20.1,18.964,21.75,2
15,[28],"[1, 4]",20.1,13.846,15.83,1
16,-,-,-,-,14.12,1
17,[28],"[0, 1]",2.0,8.308,10.28,1
18,-,-,-,-,23.38,1
19,-,-,-,-,21.1,2
20,[29],"[11, 10]",2.0,2.611,4.6,1
21,"[28, 19]","[2, 0, 7]",6.4,17.538,18.12,2
22,"[28, 19]","[0, 3, 8]",19.9,17.957,18.62,1
23,"[18, 29]","[6, 3, 10]",6.0,21.864,24.63,2
24,"[28, 29]","[2, 3, 9]",17.4,14.769,18.75,2
25,[29],"[10, 9]",2.0,3.328,5.32,1
26,-,-,-,-,35.45,2
27,"[18, 19]","[3, 0, 7]",10.5,17.034,11.5,1
28,[29],"[10, 11]",2.0,2.611,4.6,1
29,"[18, 19]","[4, 3, 7]",4.0,14.119,18.12,2
30,[19],"[12, 13]",2.0,3.692,5.67,1
31,[29],"[12, 8]",2.0,16.718,18.72,1
32,[29],"[11, 13]",4.0,11.304,9.6,1
33,"[29, 18]","[9, 3, 5]",24.3,18.041,22.02,2
34,[18],"[4, 2]",9.6,9.231,11.22,1
35,"[18, 19]","[2, 3, 11]",6.2,19.385,23.37,2
36,-,-,-,-,33.33,1
37,-,-,-,-,16.58,1
38,"[18, 19]","[4, 3, 9]",6.0,14.769,18.75,2
39,"[28, 19]","[4, 0, 7]",10.4,26.769,18.12,2
40,-,-,-,-,23.37,2
41,[28],"[2, 6]",10.9,17.118,11.78,1
42,[29],"[13, 11]",4.0,11.304,9.6,1
43,"[28, 29]","[1, 3, 8]",23.2,14.769,18.75,2
44,"[18, 29]","[4, 3, 12]",16.8,26.997,30.83,2
45,-,-,-,-,18.12,2
46,[18],"[3, 5]",2.0,7.887,9.87,1
47,"[28, 19]","[2, 3, 12]",4.0,26.846,30.83,2
48,[19],"[13, 12]",2.0,3.692,5.67,1
49,[18],"[5, 0]",6.0,22.006,21.75,1
50,[19],"[7, 3]",2.0,9.504,11.5,1
51,"[29, 18]","[10, 3, 6]",25.1,20.666,24.63,2
52,"[18, 29]","[5, 3, 11]",16.8,26.997,26.63,2
53,"[18, 29]","[0, 3, 8]",19.9,17.957,18.62,1
54,[29],"[13, 10]",2.0,9.942,11.92,1
55,"[29, 18]","[12, 3, 6]",13.0,31.191,33.83,2
56,[19],"[9, 3]",4.0,10.154,12.13,1
57,[19],"[9, 10]",2.0,3.328,5.32,1
58,"[18, 29]","[5, 3, 8]",14.1,13.425,17.4,2
59,[29],"[9, 11]",10.1,5.939,6.6,1
60,"[19, 28]","[8, 3, 1]",13.5,14.769,18.75,2
61,[19],"[12, 3]",6.0,22.295,24.22,1
62,"[18, 19]","[0, 3, 13]",10.2,36.5,34.38,1
63,[28],"[0, 1]",2.0,8.308,10.28,1
64,[18],"[0, 6]",8.8,21.229,21.2,1
65,"[18, 19]","[6, 3, 7]",6.1,22.006,21.1,2
66,[29],"[10, 12]",9.1,10.223,11.22,1
67,-,-,-,-,22.62,1
68,"[18, 19]","[2, 3, 7]",9.5,14.119,18.12,2
69,[28],"[1, 2]",2.0,4.615,6.6,1
70,-,-,-,-,30.83,2
71,-,-,-,-,23.37,2
72,"[18, 19]","[4, 3, 12]",7.1,26.846,30.83,2
73,[18],"[1, 6]",6.0,16.843,15.28,1
74,[18],"[2, 3]",2.0,4.615,6.6,1
75,"[28, 19]","[2, 3, 9]",18.7,14.769,18.75,2
76,-,-,-,-,30.83,2
77,"[19, 18]","[13, 3, 4]",8.0,30.603,30.83,2
78,"[29, 18]","[8, 3, 5]",4.0,13.425,17.4,2
79,[28],"[1, 3]",17.9,9.231,11.22,1
80,"[19, 28]","[12, 3, 5]",6.0,34.458,34.1,2
81,[19],"[7, 3]",2.0,9.504,11.5,1
82,"[28, 29]","[4, 3, 10]",17.6,18.097,21.65,2
83,-,-,-,-,33.83,2
84,"[19, 18]","[13, 3, 4]",26.4,26.997,30.83,2
85,-,-,-,-,14.13,2
86,"[29, 28]","[0, 3, 4]",20.2,17.034,18.12,1
87,"[19, 18]","[7, 0, 4]",4.0,20.763,18.12,2
88,[18],"[5, 3]",4.0,12.227,9.87,1
89,-,-,-,-,11.92,1
90,"[19, 18]","[11, 3, 6]",5.1,22.381,26.37,2
91,[18],"[6, 2]",2.0,9.812,11.78,1
92,[18],"[0, 3]",2.0,12.419,14.4,1
93,"[18, 19]","[4, 3, 12]",7.1,26.846,30.83,2
94,[29],"[8, 9]",2.0,4.615,6.6,1
95,-,-,-,-,23.38,1
96,"[19, 18]","[12, 3, 6]",8.0,34.797,33.83,2
97,"[19, 18]","[7, 0, 5]",6.0,28.375,21.37,2
98,[29],"[11, 9]",2.0,4.615,6.6,1
99,[18],"[6, 3]",6.1,8.81,9.6,1
