id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,11:10:00,7,8,1
1,07:00:00,10:00:00,8,0,2
2,07:00:00,10:40:00,12,10,1
3,07:45:00,12:55:00,1,9,1
4,07:00:00,13:45:00,1,4,1
5,07:00:00,14:00:00,0,13,1
6,07:00:00,10:55:00,1,10,1
7,07:00:00,16:00:00,6,3,1
8,10:45:00,11:50:00,9,1,1
9,08:40:00,14:45:00,6,2,2
10,09:45:00,15:55:00,13,1,1
11,07:00:00,08:35:00,9,1,1
12,11:35:00,15:25:00,11,5,1
13,07:00:00,13:45:00,11,4,2
14,07:00:00,16:00:00,11,2,2
15,07:00:00,14:40:00,3,8,1
16,10:55:00,16:40:00,5,13,1
17,07:00:00,13:05:00,12,3,1
18,07:00:00,14:35:00,7,4,1
19,07:00:00,12:25:00,3,8,1
20,11:25:00,13:00:00,6,0,1
21,07:00:00,10:25:00,12,2,1
22,08:40:00,16:40:00,2,3,1
23,07:00:00,15:30:00,11,12,1
24,07:00:00,10:10:00,0,9,1
25,07:00:00,14:30:00,4,5,1
26,07:00:00,16:00:00,10,3,1
27,07:00:00,08:20:00,8,9,1
28,07:00:00,10:00:00,5,0,1
29,07:00:00,08:50:00,1,11,1
30,09:25:00,11:55:00,4,10,1
31,07:00:00,16:30:00,4,3,1
32,07:00:00,13:50:00,2,6,1
33,07:00:00,08:05:00,5,10,1
34,15:05:00,16:10:00,8,13,2
35,08:15:00,16:20:00,3,2,1
36,07:00:00,11:35:00,10,0,1
37,07:15:00,14:10:00,12,10,1
38,07:00:00,08:05:00,3,13,1
39,07:00:00,14:35:00,8,11,1
40,07:25:00,14:25:00,2,9,1
41,11:10:00,16:30:00,6,2,1
42,07:00:00,11:15:00,0,10,1
43,07:00:00,16:10:00,5,1,1
44,07:25:00,12:40:00,12,6,1
45,07:00:00,12:25:00,10,2,1
46,07:00:00,14:20:00,1,11,1
47,07:00:00,10:35:00,4,1,1
48,07:00:00,08:00:00,9,0,1
49,07:00:00,14:30:00,9,5,1
50,11:50:00,13:50:00,13,11,1
51,09:05:00,14:15:00,4,9,1
52,07:15:00,12:20:00,2,4,2
53,12:40:00,15:10:00,11,10,1
54,07:00:00,08:15:00,0,4,1
55,07:00:00,10:35:00,1,10,1
56,09:10:00,11:20:00,3,11,1
57,07:00:00,16:55:00,8,6,1
58,08:45:00,10:50:00,3,1,1
59,09:35:00,16:25:00,0,8,1
60,09:20:00,14:25:00,6,9,2
61,08:00:00,14:55:00,7,6,1
62,07:00:00,11:20:00,10,3,1
63,07:00:00,14:20:00,8,11,1
64,07:00:00,11:50:00,5,8,1
65,10:45:00,14:30:00,6,4,1
66,12:40:00,13:50:00,5,7,2
67,14:00:00,15:15:00,8,7,1
68,07:00:00,16:40:00,5,9,1
69,07:00:00,10:35:00,0,13,1
70,08:30:00,12:45:00,3,1,1
71,08:10:00,10:25:00,11,5,1
72,07:00:00,08:50:00,10,6,1
73,07:00:00,16:20:00,13,8,2
74,08:50:00,13:00:00,13,7,1
75,07:00:00,08:05:00,7,4,1
76,10:30:00,12:50:00,1,10,1
77,07:00:00,09:05:00,8,3,1
78,07:00:00,08:45:00,1,11,1
79,07:00:00,08:10:00,12,11,2
80,07:00:00,14:05:00,2,6,1
81,07:10:00,12:55:00,6,8,1
82,10:15:00,12:25:00,6,10,1
83,07:00:00,09:15:00,5,0,3
84,13:35:00,15:05:00,5,6,1
85,07:00:00,16:50:00,1,2,1
86,07:00:00,09:35:00,8,4,1
87,07:00:00,11:30:00,5,9,2
88,15:40:00,16:45:00,4,0,2
89,07:10:00,09:50:00,3,4,1
90,07:00:00,12:45:00,10,2,1
91,07:00:00,12:45:00,2,6,1
92,07:00:00,14:20:00,1,6,1
93,12:35:00,16:15:00,3,5,1
94,07:00:00,11:05:00,1,12,2
95,07:00:00,08:35:00,12,9,1
96,07:00:00,16:15:00,11,4,1
97,07:00:00,14:25:00,8,4,2
98,08:10:00,15:30:00,11,5,1
99,07:00:00,09:50:00,4,3,1
100,07:00:00,10:40:00,3,5,1
101,07:00:00,10:15:00,8,2,1
102,13:10:00,15:45:00,0,8,2
103,07:00:00,14:50:00,8,10,1
104,07:00:00,13:45:00,9,6,1
105,07:05:00,12:35:00,11,12,1
106,09:15:00,11:10:00,3,0,1
107,07:00:00,08:40:00,5,3,1
108,07:00:00,11:25:00,1,9,1
109,14:05:00,15:30:00,12,10,1
110,07:40:00,12:05:00,10,13,1
111,07:00:00,09:25:00,12,6,1
112,07:00:00,09:45:00,6,12,2
113,07:00:00,11:20:00,4,11,2
114,12:05:00,14:45:00,8,7,1
115,07:00:00,10:25:00,0,13,1
116,07:00:00,16:15:00,4,9,1
117,07:00:00,11:05:00,7,4,1
118,07:00:00,08:55:00,7,6,1
119,07:00:00,10:05:00,2,10,2
120,07:00:00,08:45:00,3,11,1
121,07:00:00,08:35:00,6,1,1
122,12:35:00,14:00:00,4,6,1
123,07:00:00,09:35:00,4,10,1
124,07:00:00,12:15:00,3,2,1
125,07:00:00,12:15:00,0,7,1
126,11:50:00,15:55:00,7,10,1
127,07:00:00,08:50:00,6,9,1
128,07:00:00,11:55:00,9,5,1
129,07:00:00,13:50:00,11,1,1
130,07:00:00,11:50:00,1,9,1
131,07:00:00,09:35:00,4,7,1
132,12:50:00,16:10:00,10,6,1
133,07:00:00,08:00:00,10,8,1
134,10:05:00,12:55:00,0,8,1
135,13:05:00,15:25:00,7,12,1
136,10:20:00,12:55:00,11,1,2
137,09:40:00,12:40:00,8,1,1
138,07:00:00,13:05:00,8,5,1
139,07:00:00,09:35:00,11,4,1
140,07:00:00,12:35:00,7,10,1
141,10:00:00,11:55:00,5,6,1
142,09:50:00,11:05:00,13,11,1
143,07:00:00,14:10:00,11,9,1
144,07:00:00,10:00:00,11,0,2
145,07:00:00,14:55:00,8,2,1
146,07:00:00,14:05:00,12,1,1
147,11:40:00,13:30:00,6,13,1
148,07:00:00,13:55:00,7,0,3
149,07:00:00,13:25:00,5,4,1
150,07:00:00,12:15:00,8,5,2
151,07:00:00,08:40:00,5,8,1
152,07:00:00,16:35:00,1,13,1
153,07:00:00,08:15:00,12,0,1
154,07:00:00,15:50:00,13,10,1
155,08:00:00,16:55:00,5,12,2
156,07:00:00,10:30:00,9,6,1
157,13:35:00,16:05:00,6,10,1
158,07:00:00,10:50:00,4,3,1
159,07:00:00,08:55:00,7,13,1
160,12:05:00,13:50:00,4,9,2
161,07:00:00,12:25:00,0,5,1
162,15:00:00,16:40:00,4,13,1
163,07:00:00,11:30:00,13,0,1
164,07:00:00,11:10:00,5,10,1
165,07:00:00,09:00:00,2,12,1
166,07:00:00,13:45:00,11,5,1
167,09:50:00,11:00:00,12,0,1
168,07:00:00,11:45:00,13,3,1
169,09:25:00,10:55:00,1,8,2
170,07:00:00,10:25:00,4,7,1
171,07:55:00,10:20:00,6,12,2
172,07:00:00,11:35:00,3,10,1
173,07:00:00,14:45:00,10,7,1
174,07:00:00,09:05:00,4,5,1
175,07:00:00,11:25:00,0,12,1
176,10:55:00,13:50:00,10,4,1
177,11:45:00,13:35:00,0,6,1
178,07:00:00,15:20:00,12,7,1
179,07:00:00,13:15:00,12,10,1
180,07:00:00,15:55:00,0,3,1
181,07:00:00,08:30:00,11,2,1
182,07:00:00,12:15:00,0,3,1
183,07:00:00,16:20:00,12,7,1
184,07:00:00,10:00:00,1,11,2
185,07:00:00,13:35:00,9,4,1
186,08:35:00,12:30:00,10,13,2
187,07:00:00,09:40:00,0,11,1
188,07:00:00,10:55:00,11,6,1
189,07:00:00,09:55:00,0,5,1
190,09:35:00,12:05:00,0,8,1
191,07:00:00,09:25:00,8,4,1
192,07:00:00,11:20:00,11,10,1
193,10:45:00,16:00:00,5,7,1
194,07:00:00,15:50:00,1,5,2
195,07:00:00,08:40:00,0,5,1
196,09:30:00,14:40:00,13,5,1
197,07:00:00,08:45:00,12,1,1
198,12:40:00,14:15:00,4,10,1
199,07:00:00,14:55:00,9,4,1
200,07:00:00,13:05:00,12,3,1
201,07:00:00,09:20:00,12,5,2
202,07:00:00,11:10:00,11,7,1
203,07:00:00,09:25:00,13,11,1
204,07:00:00,09:30:00,8,13,1
205,07:15:00,10:00:00,9,2,1
206,07:00:00,11:00:00,1,10,1
207,07:00:00,14:40:00,9,13,1
208,07:00:00,15:50:00,13,12,2
209,07:00:00,12:25:00,6,9,1
210,07:00:00,09:40:00,2,5,1
211,07:00:00,08:15:00,0,6,1
212,07:00:00,09:40:00,8,10,2
213,14:05:00,16:50:00,8,1,1
214,07:00:00,08:40:00,9,13,1
215,07:00:00,15:25:00,7,9,1
216,07:00:00,13:20:00,2,12,1
217,12:05:00,13:55:00,2,10,1
218,07:00:00,15:05:00,12,0,1
219,07:00:00,09:25:00,4,2,2
220,09:30:00,11:55:00,11,7,1
221,13:15:00,15:55:00,4,2,2
222,10:30:00,12:40:00,10,13,1
223,07:00:00,12:50:00,8,10,1
