id, arrivalTime, startTime, pickUp, dropOff, amount
0,09:00:00,10:50:00,16,22,1
1,08:45:00,11:45:00,0,10,1
2,07:00:00,08:00:00,26,10,1
3,07:00:00,11:15:00,24,1,1
4,07:00:00,09:15:00,4,22,1
5,07:10:00,08:15:00,7,4,1
6,07:00:00,09:05:00,1,26,1
7,11:50:00,13:50:00,11,12,1
8,10:55:00,12:15:00,15,25,1
9,07:00:00,11:40:00,12,3,1
10,07:00:00,11:00:00,26,4,1
11,07:00:00,09:30:00,21,9,1
12,07:00:00,13:30:00,19,22,1
13,07:00:00,10:10:00,5,13,1
14,09:25:00,11:15:00,6,8,1
15,07:00:00,11:30:00,2,16,1
16,07:00:00,12:55:00,27,9,1
17,07:35:00,12:00:00,4,13,1
18,07:00:00,09:05:00,2,13,1
19,07:00:00,08:00:00,5,14,2
20,07:00:00,12:15:00,6,3,2
21,07:00:00,09:10:00,16,27,1
22,07:00:00,11:35:00,15,5,1
23,07:00:00,11:15:00,18,10,3
24,07:00:00,12:20:00,23,26,1
25,07:00:00,10:30:00,4,3,1
26,07:00:00,11:10:00,17,11,1
27,07:30:00,10:10:00,23,22,1
28,07:00:00,09:15:00,13,5,1
29,07:00:00,09:30:00,9,21,1
30,07:00:00,12:55:00,19,4,1
31,07:00:00,10:50:00,0,13,2
32,10:25:00,11:45:00,3,20,1
33,07:00:00,11:05:00,12,11,1
34,07:00:00,11:35:00,21,18,1
35,07:00:00,08:30:00,19,12,1
36,07:25:00,10:15:00,24,16,1
37,07:00:00,13:05:00,20,24,1
38,07:00:00,11:05:00,7,21,1
39,07:00:00,09:00:00,10,11,1
40,07:00:00,09:05:00,25,20,1
41,07:00:00,13:25:00,21,8,1
42,07:05:00,08:20:00,19,17,1
43,07:00:00,11:50:00,20,13,1
44,07:00:00,13:35:00,20,3,1
45,09:20:00,13:45:00,21,17,1
46,07:00:00,09:05:00,10,5,1
47,09:50:00,10:55:00,27,10,1
48,07:00:00,10:40:00,11,24,1
49,07:00:00,08:40:00,19,3,1
50,07:00:00,11:40:00,10,13,1
51,07:00:00,12:15:00,6,1,1
52,09:15:00,13:05:00,19,24,1
53,07:00:00,09:20:00,12,0,1
54,07:00:00,13:00:00,17,10,1
55,07:00:00,09:20:00,22,13,2
56,07:00:00,11:35:00,15,4,2
57,07:00:00,12:35:00,18,1,1
58,07:00:00,08:20:00,16,1,1
59,07:00:00,12:05:00,15,25,1
60,07:00:00,13:35:00,9,18,1
61,07:00:00,08:10:00,11,7,1
62,08:15:00,13:05:00,3,24,1
63,07:00:00,11:35:00,11,17,1
64,07:00:00,11:40:00,18,22,1
65,09:35:00,13:15:00,22,15,1
66,07:05:00,10:15:00,25,17,1
67,07:00:00,12:25:00,6,0,1
68,07:00:00,14:00:00,12,13,1
69,07:00:00,11:40:00,2,27,1
70,07:00:00,08:35:00,13,26,1
71,07:00:00,12:25:00,1,18,1
72,07:00:00,09:20:00,15,9,1
73,07:00:00,11:00:00,25,8,1
74,07:00:00,11:05:00,12,13,1
75,07:00:00,10:45:00,0,4,1
76,08:45:00,10:55:00,0,5,2
77,07:00:00,11:05:00,13,16,3
78,07:00:00,08:40:00,4,24,1
79,07:00:00,08:55:00,10,18,1
