id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,10:20:00,7,9,1
1,07:00:00,08:40:00,19,5,1
2,07:00:00,11:15:00,20,17,2
3,07:00:00,09:55:00,8,23,1
4,07:00:00,13:45:00,19,9,1
5,07:00:00,13:20:00,6,8,1
6,07:00:00,12:20:00,10,2,1
7,07:00:00,08:40:00,23,12,2
8,07:00:00,10:45:00,21,12,1
9,11:25:00,13:05:00,11,10,1
10,08:20:00,12:15:00,13,10,1
11,07:00:00,08:25:00,4,25,1
12,07:00:00,10:25:00,10,12,1
13,07:00:00,08:35:00,1,17,1
14,07:00:00,08:25:00,15,18,1
15,07:00:00,12:00:00,7,1,1
16,07:00:00,10:15:00,24,25,1
17,07:00:00,11:10:00,26,21,1
18,10:15:00,11:30:00,23,10,2
19,08:10:00,13:15:00,12,0,1
20,07:00:00,09:15:00,22,0,2
21,07:00:00,14:00:00,20,18,1
22,07:00:00,13:25:00,0,18,1
23,08:30:00,10:00:00,13,16,1
24,07:00:00,11:10:00,24,20,1
25,07:00:00,11:15:00,7,9,1
26,09:10:00,10:30:00,2,27,1
27,07:00:00,12:30:00,14,27,2
28,07:00:00,08:15:00,7,1,1
29,07:00:00,08:45:00,11,20,1
30,09:45:00,11:35:00,15,17,1
31,07:00:00,11:20:00,3,23,1
32,07:00:00,10:05:00,0,1,1
33,07:00:00,12:05:00,6,25,1
34,07:00:00,09:15:00,12,15,1
35,07:25:00,13:30:00,2,16,2
36,09:10:00,13:25:00,7,18,1
37,07:00:00,13:45:00,1,16,1
38,07:00:00,09:45:00,2,24,1
39,07:00:00,13:50:00,18,4,1
40,07:00:00,08:20:00,10,23,1
41,07:20:00,11:20:00,21,12,1
42,07:05:00,10:50:00,25,4,1
43,07:50:00,09:20:00,10,7,1
44,07:00:00,10:05:00,9,18,1
45,07:00:00,08:10:00,27,23,1
46,07:00:00,09:05:00,8,23,1
47,07:00:00,08:00:00,7,0,2
48,08:25:00,09:35:00,26,16,2
49,07:00:00,08:25:00,15,11,1
50,07:00:00,08:50:00,0,25,1
51,10:50:00,13:45:00,23,7,1
52,07:00:00,08:20:00,22,20,1
53,07:00:00,10:35:00,27,16,1
54,07:00:00,11:35:00,27,23,1
55,07:00:00,10:00:00,15,7,1
56,07:00:00,09:35:00,3,16,2
57,07:00:00,08:15:00,23,15,2
58,08:15:00,12:35:00,11,22,1
59,11:30:00,12:30:00,20,22,1
60,07:15:00,09:20:00,23,21,1
61,07:00:00,08:45:00,20,16,1
62,07:00:00,09:30:00,17,12,2
63,07:00:00,10:25:00,10,14,1
64,07:00:00,10:20:00,1,6,1
65,07:00:00,11:50:00,12,19,1
66,11:20:00,13:55:00,22,14,1
67,07:00:00,10:20:00,7,20,1
68,07:00:00,09:25:00,14,17,1
69,07:35:00,13:30:00,27,8,2
70,07:00:00,09:40:00,22,11,1
71,07:00:00,09:20:00,5,9,1
72,11:05:00,12:55:00,21,23,1
73,08:50:00,11:35:00,18,8,1
74,07:00:00,12:30:00,2,8,1
75,07:00:00,09:15:00,19,24,1
76,07:00:00,13:25:00,11,20,2
77,10:50:00,11:50:00,23,14,1
