user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,-,-,-,-,23.03,2
1,-,-,-,-,30.38,3
2,"[120, 130]","[8, 0, 19]",15.6,47.98,48.12,3
3,[20],"[14, 11]",4.4,15.37,13.08,1
4,"[21, 20, 114]","[4, 0, 13, 22]",12.7,48.13,36.8,2
5,"[30, 21]","[15, 0, 2]",10.6,14.5,18.18,2
6,-,-,-,-,21.98,2
7,-,-,-,-,41.03,3
8,"[121, 120]","[3, 4, 8]",23.8,22.15,26.15,2
9,[120],"[11, 10]",2.0,5.53,7.53,1
10,"[130, 21]","[20, 0, 1]",10.1,22.83,26.83,2
11,[21],"[2, 4]",2.0,14.77,16.77,1
12,"[21, 130]","[3, 0, 21]",27.6,37.37,41.02,2
13,[14],"[24, 22]",2.0,12.82,14.82,1
14,"[30, 21, 110]","[16, 0, 4, 6]",30.5,41.67,47.17,3
15,[121],"[0, 1]",2.0,6.2,8.2,1
16,"[14, 20, 30]","[24, 13, 0, 18]",12.3,31.3,31.07,2
17,-,-,-,-,28.85,2
18,"[110, 21]","[5, 4, 1]",26.0,24.0,28.0,2
19,"[121, 120]","[1, 0, 11]",26.0,23.17,27.17,2
20,"[114, 20]","[21, 13, 4]",10.0,39.45,40.2,2
21,"[110, 21]","[6, 4, 2]",25.0,23.48,27.47,2
22,-,-,-,-,30.27,3
23,"[20, 21]","[13, 0, 1]",11.2,17.83,21.35,2
24,[114],"[22, 25]",2.0,8.52,10.52,1
25,[20],"[14, 9]",8.5,19.17,14.55,1
26,[20],"[13, 4]",4.0,22.48,24.48,1
27,[121],"[3, 0]",2.0,16.85,18.85,1
28,-,-,-,-,28.78,2
29,"[120, 121]","[13, 0, 1]",24.0,17.35,21.35,2
30,-,-,-,-,40.27,2
31,-,-,-,-,7.53,1
32,[30],"[17, 21]",2.0,12.92,14.92,1
33,-,-,-,-,37.22,2
34,-,-,-,-,20.15,2
35,[30],"[16, 21]",6.7,23.27,16.07,1
36,"[114, 20]","[24, 13, 12]",12.0,13.75,17.75,2
37,"[30, 121]","[15, 0, 2]",6.0,14.5,18.18,2
38,"[30, 121]","[15, 0, 1]",4.0,8.97,12.97,2
39,"[20, 114]","[4, 13, 23]",18.1,29.13,33.13,2
40,-,-,-,-,21.47,1
41,"[30, 20, 10]","[17, 0, 4, 5]",22.0,47.23,44.22,3
42,"[110, 20, 114]","[8, 4, 13, 21]",11.5,52.12,39.65,2
43,[130],"[19, 0]",2.0,14.07,16.07,1
44,"[30, 20]","[18, 0, 11]",19.1,36.43,32.53,2
45,"[30, 121]","[21, 0, 2]",23.5,32.02,35.58,2
46,[20],"[12, 9]",2.0,5.83,7.83,1
47,"[114, 20]","[22, 13, 9]",6.9,25.8,26.32,2
48,-,-,-,-,28.0,1
49,-,-,-,-,24.68,2
50,"[110, 121, 130]","[7, 4, 0, 17]",7.8,45.65,50.13,3
51,-,-,-,-,53.18,3
52,"[20, 30]","[14, 0, 20]",24.5,24.58,27.12,3
53,"[10, 21, 20]","[5, 4, 0, 14]",13.4,37.82,29.25,2
54,[130],"[19, 21]",2.0,6.47,8.47,1
55,"[120, 130]","[9, 0, 19]",13.6,37.22,37.53,2
56,"[110, 121, 130]","[7, 4, 0, 20]",19.6,54.88,52.73,4
57,"[120, 121, 130]","[10, 4, 0, 18]",9.8,44.1,37.77,2
58,"[114, 20]","[24, 13, 12]",12.0,13.75,17.75,2
59,"[30, 21]","[15, 0, 3]",4.0,19.62,23.62,2
