number,stop ID,arrival time,departure time,pick up users,drop of users
1,26,07:00:00,09:36:48,[],[]
2,1,09:42:59,09:45:00,['74'],[]
3,0,09:51:11,10:05:00,"['0', '36', '72', '44']",['74']
4,1,10:11:11,10:13:11,[],['44']
5,2,10:18:43,10:20:43,[],['36']
6,3,10:26:15,10:35:00,['54'],"['0', '72']"
7,4,10:44:13,12:00:00,"['89', '33', '65']",['54']
8,3,12:09:13,12:13:18,[],['65']
9,0,12:30:08,12:32:08,[],"['89', '33']"
10,1,12:38:19,12:53:36,"['30', '69']",[]
11,0,12:59:47,13:01:48,[],"['30', '69']"
12,1,13:07:59,13:10:00,['86'],[]
13,0,13:16:11,13:46:34,['71'],['86']
14,2,13:57:59,14:00:00,['22'],['71']
15,1,14:05:32,14:07:32,[],['22']
16,26,14:13:43,19:00:00,[],[]
