number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:33:48,[],[]
2,1,08:38:26,08:40:26,['29'],[]
3,6,08:53:51,08:55:52,[],['29']
4,3,09:03:34,09:19:09,['20'],[]
5,6,09:26:51,10:01:15,['5'],['20']
6,20,10:06:59,10:08:59,[],['5']
7,4,10:17:12,10:35:00,['19'],[]
8,17,10:41:33,10:43:33,[],['19']
9,3,10:53:54,11:02:54,['8'],[]
10,0,11:13:48,11:15:48,['7'],['8']
11,2,11:21:15,11:25:00,['23'],[]
12,4,11:33:37,11:35:37,[],['7']
13,17,11:42:10,11:56:22,[],['23']
14,6,11:59:14,12:39:39,['16'],[]
15,2,12:51:50,12:53:51,[],['16']
16,0,12:59:18,13:01:18,['15'],[]
17,6,13:18:32,13:20:33,['13'],['15']
18,5,13:23:07,13:25:08,[],['13']
19,17,13:30:26,14:46:29,['21'],[]
20,3,14:56:50,15:01:04,[],['21']
21,2,15:06:31,15:08:32,['10'],[]
22,0,15:13:59,15:15:59,['2'],['10']
23,2,15:21:26,15:23:26,[],['2']
24,17,15:37:48,15:39:49,['26'],[]
25,6,15:42:41,15:50:11,['1'],['26']
26,17,15:53:03,15:55:03,[],['1']
27,6,15:57:55,15:59:56,['12'],[]
28,2,16:12:07,16:14:08,[],['12']
29,32,16:19:35,19:00:00,[],[]
