user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[20, 121]","[8, 4, 2]",12.6,31.0,31.68,2
1,-,-,-,-,29.27,2
2,-,-,-,-,29.25,2
3,-,-,-,-,17.77,1
4,[20],"[7, 11]",4.0,12.0,10.52,1
5,[20],"[0, 14]",2.0,7.93,9.93,1
6,[110],"[4, 7]",18.3,11.63,13.15,1
7,[120],"[13, 7]",6.0,23.68,18.85,1
8,[10],"[7, 5]",2.0,7.93,9.93,1
9,"[121, 120]","[1, 0, 8]",20.1,41.15,37.22,2
10,[10],"[5, 8]",2.0,9.23,11.23,1
11,[120],"[14, 13]",2.0,3.7,5.7,1
12,[120],"[9, 0]",2.0,19.47,21.47,1
13,[20],"[10, 4]",2.0,5.92,7.92,1
14,"[21, 10]","[2, 4, 5]",9.0,18.47,22.47,2
15,"[20, 110]","[14, 7, 4]",15.0,29.57,23.55,1
16,[21],"[2, 0]",2.0,11.42,13.42,1
17,"[21, 110]","[3, 4, 7]",12.9,20.38,24.38,2
18,"[110, 21]","[6, 4, 3]",4.0,17.93,21.93,2
19,[120],"[9, 0]",2.0,19.47,21.47,1
20,"[121, 20]","[2, 4, 9]",27.0,26.58,30.58,2
21,"[110, 121]","[5, 4, 2]",24.0,18.47,22.47,2
22,[20],"[10, 12]",4.0,10.52,12.32,1
23,-,-,-,-,24.6,2
24,[121],"[0, 4]",23.8,26.18,28.0,1
25,"[121, 120]","[1, 0, 12]",11.3,24.55,24.05,2
26,"[121, 10, 120]","[3, 4, 8, 9]",11.1,32.92,25.05,2
27,[20],"[11, 14]",4.0,15.37,13.08,1
28,[110],"[5, 7]",2.0,7.93,9.93,1
29,[21],"[2, 3]",2.0,5.53,7.53,1
30,[121],"[3, 0]",2.0,16.85,18.85,1
31,[20],"[9, 7]",2.0,5.38,7.38,1
32,"[120, 110]","[9, 7, 6]",4.0,8.15,12.15,2
33,[121],"[4, 0]",4.9,26.08,28.0,1
34,[120],"[8, 0]",4.8,30.23,32.23,1
35,-,-,-,-,24.05,2
36,[120],"[14, 7]",8.0,27.37,19.83,1
37,-,-,-,-,29.25,2
38,[10],"[7, 5]",2.0,7.93,9.93,1
39,[20],"[10, 13]",4.0,17.22,19.02,1
40,"[120, 110]","[9, 7, 4]",8.3,16.87,13.82,1
41,[20],"[10, 4]",2.0,5.92,7.92,1
42,"[21, 10]","[3, 4, 5]",7.0,12.92,16.93,2
43,-,-,-,-,12.8,1
44,-,-,-,-,23.35,2
45,"[21, 120]","[3, 0, 11]",11.1,33.93,24.03,2
46,[110],"[8, 4]",8.3,16.87,14.92,1
47,"[21, 110]","[3, 4, 7]",12.9,20.38,24.38,2
48,[120],"[11, 10]",2.0,5.53,7.53,1
49,[20],"[11, 10]",2.0,5.53,7.53,1
