number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,07:29:46,[],[]
2,0,08:00:00,08:02:00,['5'],[]
3,14,08:09:56,08:11:56,[],['5']
4,10,08:28:33,08:32:00,['39'],[]
5,11,08:37:32,08:39:32,['27'],[]
6,13,08:51:13,08:53:13,[],['39']
7,14,08:56:55,08:58:55,[],['27']
8,11,09:10:00,09:12:00,['49'],[]
9,10,09:17:32,09:19:32,[],['49']
10,7,09:26:00,09:28:00,['4'],[]
11,10,09:34:28,09:36:28,['22'],[]
12,11,09:42:00,09:44:00,[],['4']
13,12,09:48:58,10:03:17,[],['22']
14,14,10:10:00,10:12:00,['15'],[]
15,9,10:24:33,10:27:00,['31'],[]
16,7,10:32:23,10:40:55,[],"['31', '15']"
17,8,10:46:18,10:49:41,['0'],[]
18,10,11:00:00,11:02:00,"['41', '13']",[]
19,4,11:07:55,11:11:46,['20'],"['0', '41', '13']"
20,9,11:23:35,11:25:35,[],['20']
21,8,11:36:21,19:00:00,[],[]
