number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:54:08,[],[]
2,17,08:13:14,08:15:15,['25'],[]
3,6,08:18:07,08:20:07,[],['25']
4,17,08:22:59,08:25:00,['16'],[]
5,6,08:27:52,08:29:52,"['27', '20']",[]
6,5,08:32:26,08:34:26,[],['27']
7,2,08:44:13,08:46:14,[],['20']
8,0,08:51:41,08:53:41,[],['16']
9,6,09:10:55,09:12:56,['15'],[]
10,19,09:15:48,09:34:33,[],['15']
11,18,09:36:22,10:07:51,['12'],[]
12,6,10:10:43,10:24:43,['21'],['12']
13,19,10:27:35,10:44:12,[],['21']
14,20,10:47:04,11:20:07,['11'],[]
15,19,11:22:59,11:25:00,['19'],[]
16,17,11:29:03,11:35:13,[],['19']
17,6,11:38:05,12:26:38,['4'],['11']
18,0,12:43:52,12:58:45,[],['4']
19,2,13:04:12,13:35:00,['2'],[]
20,18,13:50:02,13:52:02,[],['2']
21,6,13:54:54,13:56:55,['23'],[]
22,2,14:09:06,14:11:07,[],['23']
23,21,14:16:34,19:00:00,[],[]
