id, arrivalTime, startTime, pickUp, dropOff, amount
0,12:05:00,13:20:00,13,0,2
1,07:00:00,14:00:00,13,7,2
2,07:00:00,12:05:00,12,1,2
3,12:00:00,13:40:00,12,2,1
4,07:00:00,09:05:00,13,11,1
5,07:00:00,12:15:00,6,8,1
6,07:00:00,08:45:00,13,1,1
7,07:00:00,08:20:00,3,7,1
8,07:00:00,11:45:00,4,0,1
9,07:00:00,09:10:00,11,10,2
10,10:50:00,12:50:00,4,3,1
11,07:00:00,08:45:00,3,4,1
12,07:00:00,10:20:00,13,0,1
13,07:00:00,11:45:00,12,5,1
14,07:00:00,09:55:00,7,12,1
15,07:10:00,10:40:00,10,3,1
16,07:00:00,10:20:00,6,11,1
17,07:00:00,12:10:00,1,6,1
18,07:35:00,12:35:00,1,0,1
19,07:00:00,09:00:00,0,13,1
20,07:35:00,12:20:00,13,12,1
21,07:30:00,11:15:00,12,11,1
22,07:00:00,08:45:00,11,4,1
23,08:15:00,11:45:00,5,9,2
24,07:00:00,09:35:00,11,4,2
25,07:00:00,12:20:00,13,11,1
26,08:55:00,12:25:00,13,10,1
27,07:00:00,10:40:00,6,11,1
28,07:00:00,10:30:00,1,5,2
29,07:00:00,11:15:00,6,12,1
30,07:10:00,09:40:00,0,7,2
31,07:00:00,08:05:00,4,0,1
32,07:00:00,10:25:00,0,3,2
33,07:00:00,09:35:00,8,4,1
34,07:00:00,12:10:00,8,1,1
35,07:00:00,10:05:00,12,1,1
36,07:00:00,09:20:00,0,3,1
37,10:50:00,12:45:00,6,4,1
38,07:00:00,12:20:00,7,10,2
39,08:40:00,12:10:00,0,1,1
40,07:00:00,11:30:00,2,12,1
41,07:00:00,12:00:00,1,4,1
42,07:00:00,08:15:00,7,13,1
43,07:00:00,08:10:00,7,10,1
44,08:20:00,12:55:00,13,10,1
45,07:00:00,13:15:00,4,11,1
46,07:45:00,13:25:00,0,1,1
47,07:00:00,12:05:00,2,11,1
48,07:00:00,10:30:00,8,7,1
49,07:45:00,10:00:00,5,12,1
50,07:00:00,11:05:00,5,11,1
51,07:00:00,10:30:00,10,0,1
52,07:00:00,09:45:00,13,12,1
53,07:00:00,08:55:00,10,13,1
54,07:00:00,10:25:00,12,11,1
55,07:00:00,11:35:00,12,13,1
56,09:05:00,13:45:00,12,2,1
57,07:00:00,13:30:00,9,8,1
58,07:00:00,09:50:00,3,6,1
59,07:00:00,08:10:00,7,8,1
60,07:00:00,12:40:00,3,9,1
61,07:00:00,13:55:00,9,0,2
62,12:05:00,14:00:00,0,7,1
63,07:00:00,09:20:00,6,8,1
64,07:00:00,10:40:00,3,10,1
65,07:00:00,10:20:00,0,2,1
66,07:00:00,08:10:00,10,2,1
67,07:00:00,09:25:00,3,8,1
68,07:00:00,09:30:00,0,8,1
69,07:00:00,14:00:00,12,7,1
70,10:20:00,12:55:00,7,0,1
71,07:40:00,11:55:00,13,12,1
72,07:00:00,12:45:00,7,0,2
73,07:00:00,11:15:00,4,3,1
74,07:00:00,11:10:00,10,9,3
75,07:00:00,14:00:00,9,2,3
76,07:00:00,12:05:00,8,12,2
77,08:20:00,10:50:00,5,7,1
78,07:00:00,10:15:00,2,7,1
79,07:00:00,08:15:00,13,3,1
