id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,12:00:00,8,6,1
1,07:00:00,10:50:00,11,13,1
2,07:00:00,10:10:00,0,7,1
3,07:00:00,09:35:00,0,4,1
4,07:00:00,12:05:00,11,3,1
5,07:00:00,13:35:00,6,7,3
6,07:00:00,11:55:00,3,1,1
7,07:00:00,13:15:00,2,3,2
8,07:00:00,12:40:00,10,12,1
9,07:00:00,09:20:00,1,11,1
10,07:00:00,13:35:00,9,4,1
11,07:00:00,11:30:00,3,9,1
12,07:00:00,09:35:00,2,8,1
13,07:00:00,11:05:00,2,12,1
14,07:00:00,08:55:00,6,12,1
15,07:45:00,10:40:00,5,0,2
16,07:00:00,09:45:00,13,6,1
17,07:00:00,09:15:00,4,12,2
18,07:00:00,08:45:00,10,7,1
19,07:00:00,10:00:00,3,0,1
20,07:00:00,11:40:00,7,9,1
21,07:00:00,12:10:00,7,11,1
22,07:00:00,13:50:00,6,11,2
23,07:00:00,08:00:00,11,9,2
24,07:00:00,12:55:00,2,1,1
25,07:00:00,12:50:00,8,13,2
26,07:00:00,11:15:00,13,5,2
27,07:00:00,13:45:00,3,6,2
28,11:10:00,13:25:00,10,13,1
29,09:50:00,12:45:00,10,13,1
30,07:00:00,09:50:00,0,3,1
31,07:00:00,09:15:00,8,0,2
32,11:55:00,13:55:00,0,4,2
33,07:00:00,08:30:00,6,8,1
34,07:00:00,08:00:00,6,1,1
35,07:00:00,11:00:00,13,10,1
36,07:00:00,08:25:00,13,0,2
37,07:00:00,10:45:00,3,12,3
38,07:00:00,13:40:00,0,1,1
39,07:00:00,08:30:00,5,0,2
40,07:00:00,13:45:00,10,6,2
41,07:00:00,12:45:00,7,4,1
42,07:00:00,12:50:00,8,10,1
43,10:20:00,11:40:00,4,1,1
44,07:00:00,11:45:00,5,3,1
45,07:00:00,09:25:00,13,8,2
46,07:00:00,09:45:00,7,3,1
47,07:00:00,09:00:00,10,11,1
48,07:00:00,11:40:00,8,2,1
49,07:25:00,13:10:00,8,9,1
50,07:00:00,11:10:00,2,10,1
51,07:00:00,08:35:00,6,3,1
52,07:00:00,10:15:00,11,9,1
53,08:25:00,12:00:00,11,5,2
54,07:00:00,12:15:00,0,2,1
55,07:00:00,11:35:00,1,10,1
56,07:00:00,13:40:00,4,8,2
57,07:00:00,09:15:00,13,0,1
58,07:00:00,10:10:00,2,5,2
59,07:00:00,08:30:00,0,5,1
60,08:00:00,11:00:00,9,12,1
61,07:00:00,08:55:00,8,1,1
62,07:00:00,13:40:00,4,10,1
63,07:00:00,14:00:00,10,4,1
64,07:00:00,11:35:00,12,9,1
65,09:40:00,10:45:00,7,12,1
66,07:00:00,08:30:00,8,6,1
67,10:45:00,12:50:00,1,2,1
68,07:00:00,09:30:00,13,3,2
69,07:00:00,10:30:00,8,4,2
70,07:00:00,11:15:00,13,11,1
71,07:00:00,10:55:00,8,10,1
72,08:00:00,09:10:00,0,11,1
73,07:00:00,10:10:00,1,2,1
74,08:55:00,12:35:00,10,4,1
75,07:00:00,11:50:00,0,13,2
76,07:00:00,12:15:00,6,8,2
77,07:00:00,08:50:00,7,12,1
78,10:25:00,12:15:00,2,3,1
79,07:50:00,11:55:00,9,4,1
80,10:05:00,12:30:00,7,12,1
81,07:00:00,08:00:00,11,7,1
82,07:00:00,13:25:00,2,11,3
83,07:00:00,08:30:00,8,0,1
84,07:00:00,08:40:00,4,8,2
85,07:00:00,12:25:00,6,11,2
86,07:00:00,08:25:00,5,7,1
87,07:00:00,11:55:00,7,10,1
88,07:00:00,10:05:00,7,11,1
89,08:05:00,09:15:00,13,5,1
90,07:00:00,10:55:00,1,0,1
91,07:00:00,13:15:00,10,12,2
92,07:00:00,09:05:00,6,3,2
93,07:00:00,08:40:00,7,9,1
94,07:25:00,08:50:00,2,13,1
95,07:00:00,09:55:00,11,0,1
96,11:25:00,13:45:00,2,7,1
97,07:00:00,09:10:00,0,2,1
98,07:00:00,08:25:00,5,12,1
99,07:00:00,10:05:00,13,3,1
100,07:00:00,10:50:00,12,8,1
101,07:00:00,09:35:00,12,13,1
102,08:25:00,09:50:00,6,9,1
103,07:00:00,12:15:00,3,11,1
104,07:00:00,12:50:00,4,0,1
105,07:00:00,13:30:00,9,11,1
106,07:00:00,08:55:00,8,5,1
107,07:00:00,10:30:00,5,1,1
108,07:00:00,10:20:00,11,1,1
109,07:00:00,08:15:00,3,13,2
110,07:00:00,08:00:00,12,2,1
111,11:15:00,13:50:00,9,4,1
112,07:00:00,09:35:00,11,12,1
113,07:20:00,11:20:00,0,1,1
114,07:00:00,09:15:00,2,1,1
115,07:00:00,13:30:00,4,11,1
116,07:00:00,10:30:00,4,1,1
117,07:00:00,08:30:00,7,3,1
118,08:10:00,10:30:00,11,12,1
119,11:30:00,12:40:00,9,4,1
120,10:40:00,11:50:00,11,13,1
121,07:00:00,10:45:00,8,12,1
122,07:00:00,12:55:00,5,9,1
123,07:00:00,08:45:00,0,1,1
124,07:00:00,10:25:00,12,13,1
125,07:00:00,12:25:00,13,0,1
126,11:00:00,13:20:00,5,8,1
127,07:00:00,12:40:00,10,5,2
128,07:00:00,10:45:00,3,9,1
129,07:45:00,12:50:00,9,8,1
130,07:00:00,12:50:00,12,9,1
131,07:00:00,12:30:00,0,1,1
132,07:00:00,10:05:00,13,11,1
133,07:25:00,09:45:00,6,11,1
134,07:00:00,10:45:00,10,8,1
135,07:00:00,10:25:00,8,1,1
136,09:40:00,13:30:00,9,12,1
137,10:30:00,11:35:00,2,6,1
138,07:00:00,12:15:00,6,13,1
139,07:00:00,08:45:00,4,7,1
140,07:00:00,08:00:00,9,10,2
141,07:00:00,11:00:00,10,12,2
142,07:00:00,10:45:00,0,2,1
143,08:25:00,10:00:00,3,0,1
144,07:00:00,13:40:00,0,3,1
145,07:00:00,09:10:00,9,7,2
146,07:00:00,08:05:00,4,7,1
147,07:00:00,08:35:00,3,2,1
148,07:00:00,08:30:00,8,2,2
149,07:00:00,12:50:00,0,6,1
150,07:00:00,11:15:00,0,10,1
151,08:15:00,12:15:00,1,11,1
152,07:00:00,08:25:00,4,11,1
153,07:00:00,10:25:00,9,4,1
154,07:00:00,11:20:00,12,0,2
155,07:00:00,10:20:00,3,7,1
156,07:00:00,13:35:00,11,0,1
157,07:00:00,13:30:00,10,5,1
158,07:00:00,11:20:00,7,3,2
159,07:05:00,13:10:00,9,7,1
160,08:15:00,10:05:00,1,12,1
161,07:00:00,11:10:00,6,1,1
162,09:20:00,13:10:00,10,2,1
163,10:15:00,12:10:00,13,1,1
164,07:00:00,10:45:00,3,1,2
165,07:00:00,11:00:00,12,11,1
166,07:00:00,12:30:00,4,9,1
167,07:35:00,12:25:00,3,7,1
168,07:00:00,10:15:00,13,0,1
169,07:00:00,08:10:00,11,5,2
170,10:05:00,12:10:00,10,8,2
171,07:00:00,10:00:00,7,0,1
172,07:00:00,12:15:00,10,2,1
173,07:00:00,08:50:00,7,13,1
174,07:00:00,09:30:00,5,11,1
175,07:00:00,10:30:00,8,9,2
176,07:00:00,10:40:00,12,2,1
177,07:00:00,13:45:00,13,3,1
178,07:00:00,11:20:00,6,4,1
179,07:00:00,09:15:00,7,0,1
180,07:00:00,08:50:00,1,8,1
181,07:00:00,12:30:00,1,13,2
182,07:00:00,10:50:00,13,6,1
183,07:00:00,09:45:00,3,5,2
184,07:00:00,11:00:00,10,4,1
185,07:00:00,11:20:00,4,8,1
