number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:00:00,[],[]
2,3,08:09:19,09:02:48,"['76', '42']",[]
3,2,09:06:16,09:08:16,[],['42']
4,1,09:11:44,09:13:44,[],['76']
5,3,09:20:39,09:22:39,['50'],[]
6,4,09:26:07,09:35:05,['72'],['50']
7,5,09:40:48,09:42:48,[],['72']
8,4,09:48:31,09:50:31,['21'],[]
9,3,09:53:59,10:43:09,"['6', '65']",['21']
10,4,10:46:37,10:48:37,['74'],"['6', '65']"
11,3,10:52:05,10:54:05,['81'],[]
12,1,11:01:00,11:03:00,[],"['81', '74']"
13,0,11:09:14,12:10:51,['85'],[]
14,3,12:20:10,12:22:10,['82'],[]
15,4,12:25:38,12:34:33,['69'],"['85', '82']"
16,6,12:40:28,13:07:00,"['79', '57']",['69']
17,3,13:12:43,13:22:04,"['29', '10']",['79']
18,1,13:28:59,13:32:00,['43'],['57']
19,0,13:38:14,13:42:26,[],"['29', '10', '43']"
20,2,13:49:34,13:53:38,['55'],[]
21,4,14:00:33,14:28:00,['7'],['55']
22,3,14:31:28,14:50:21,"['88', '19']",['7']
23,4,14:53:49,14:59:59,[],"['88', '19']"
24,2,15:06:54,15:17:00,['1'],[]
25,3,15:20:28,15:22:28,['37'],[]
26,4,15:25:56,15:41:14,['13'],"['37', '1']"
27,3,15:44:42,15:46:42,"['4', '32']",[]
28,2,15:50:10,15:52:10,[],['4']
29,1,15:55:38,16:00:41,[],['32']
30,0,16:06:55,16:49:22,['70'],['13']
31,1,16:55:36,16:57:36,['56'],[]
32,2,17:01:04,17:03:04,[],['70']
33,4,17:09:59,17:11:59,['64'],[]
34,5,17:17:42,17:19:42,[],"['56', '64']"
35,0,17:34:31,19:00:00,[],[]
