user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[20, 121]","[10, 4, 3]",8.3,15.13,19.15,2
1,[110],"[5, 4]",2.0,3.7,5.7,1
2,"[21, 10]","[2, 4, 7]",26.0,25.92,29.92,2
3,[21],"[3, 4]",2.0,9.23,11.23,1
4,[20],"[10, 9]",2.0,5.92,7.92,1
5,"[120, 110]","[14, 8, 7]",8.1,28.7,32.53,2
6,"[120, 121]","[12, 0, 1]",24.2,20.85,24.05,2
7,[110],"[6, 5]",2.0,5.92,7.92,1
8,"[110, 121]","[5, 4, 0]",13.5,29.68,33.7,2
9,[110],"[4, 7]",4.0,11.48,13.15,1
10,[121],"[3, 0]",6.0,17.27,18.85,1
11,[21],"[1, 4]",6.0,20.3,22.3,1
12,"[121, 120]","[1, 0, 14]",4.0,14.13,18.13,2
13,"[120, 21]","[9, 0, 1]",17.1,34.62,29.67,2
14,-,-,-,-,29.57,2
15,"[120, 21]","[14, 4, 3]",19.3,30.78,28.78,2
16,[21],"[1, 3]",2.0,11.08,13.08,1
17,"[21, 120]","[3, 0, 12]",11.7,31.5,29.0,2
18,"[10, 21]","[8, 4, 1]",28.0,33.23,37.22,2
19,[20],"[0, 10]",4.0,24.17,24.2,1
20,"[121, 120]","[2, 0, 12]",21.8,25.58,29.27,2
21,[120],"[13, 9]",15.5,15.5,14.0,1
22,-,-,-,-,27.47,2
23,[120],"[4, 14]",2.0,21.55,23.55,1
24,"[120, 21]","[14, 0, 3]",10.2,25.22,28.78,2
25,[120],"[4, 11]",2.0,10.8,12.8,1
26,"[20, 10, 21]","[11, 8, 4, 3]",8.3,36.72,24.03,2
27,-,-,-,-,29.25,2
28,-,-,-,-,31.68,2
29,"[121, 20]","[2, 0, 12]",5.6,25.27,29.27,2
30,[110],"[5, 7]",2.0,7.93,9.93,1
31,"[110, 20]","[7, 4, 10]",6.0,17.38,19.7,2
32,[20],"[14, 11]",2.0,11.08,13.08,1
33,"[21, 20]","[2, 4, 8]",8.0,31.0,31.68,2
34,"[121, 20, 110]","[1, 4, 8, 7]",10.1,48.28,35.45,2
35,"[10, 121]","[5, 4, 1]",26.0,24.0,28.0,2
36,"[20, 10]","[10, 4, 7]",8.8,17.07,19.7,2
37,"[20, 110]","[9, 8, 6]",6.0,18.92,21.98,2
38,[21],"[0, 1]",2.0,6.2,8.2,1
39,[20],"[11, 4]",2.0,10.8,12.8,1
40,[21],"[1, 4]",2.0,20.3,22.3,1
41,"[120, 110]","[9, 8, 6]",6.1,18.92,21.98,2
42,[110],"[6, 7]",2.0,2.77,4.77,1
43,[121],"[0, 3]",2.0,16.85,18.85,1
44,"[110, 120]","[7, 8, 13]",25.9,28.15,31.32,2
45,[20],"[4, 9]",2.0,11.82,13.82,1
46,[21],"[3, 0]",4.0,16.95,18.85,1
47,-,-,-,-,14.55,1
48,-,-,-,-,21.93,2
49,[120],"[11, 4]",2.0,10.8,12.8,1
50,"[21, 10]","[3, 4, 8]",4.0,22.15,26.15,2
51,"[21, 120]","[3, 4, 14]",12.0,31.73,28.78,2
52,-,-,-,-,23.93,1
53,"[120, 110]","[10, 4, 7]",4.0,17.07,19.7,2
54,"[121, 120]","[1, 0, 12]",19.8,20.03,24.05,2
55,"[110, 20]","[6, 4, 9]",6.0,20.53,21.98,2
56,[120],"[9, 14]",2.0,12.55,14.55,1
57,"[110, 20]","[6, 8, 10]",6.7,18.47,18.62,2
58,[110],"[6, 4]",17.1,9.6,10.7,1
59,[120],"[12, 11]",2.0,4.97,6.97,1
60,-,-,-,-,31.32,2
61,-,-,-,-,33.15,2
62,"[20, 21]","[12, 4, 1]",9.0,36.08,24.05,2
63,[21],"[2, 0]",2.0,11.42,13.42,1
64,"[120, 10]","[12, 8, 5]",15.7,28.77,23.47,2
65,-,-,-,-,23.93,1
66,"[120, 21]","[9, 0, 1]",18.0,26.97,29.67,2
67,"[10, 20]","[5, 8, 13]",14.1,35.07,30.18,2
68,"[21, 110]","[1, 4, 7]",8.7,31.47,35.45,2
69,[20],"[11, 4]",2.0,10.8,12.8,1
70,[21],"[1, 3]",6.5,11.08,13.08,1
71,[120],"[9, 11]",2.0,3.8,5.8,1
72,"[10, 20]","[7, 8, 14]",22.8,32.75,32.53,2
73,"[21, 20]","[0, 4, 10]",12.5,32.42,24.2,1
74,[120],"[10, 11]",2.0,5.53,7.53,1
75,-,-,-,-,14.55,1
76,-,-,-,-,15.85,1
77,[20],"[8, 10]",2.0,10.32,12.32,1
78,"[10, 20]","[6, 8, 14]",14.1,32.85,34.25,2
79,[121],"[0, 4]",4.0,26.08,28.0,1
80,-,-,-,-,23.35,2
81,[10],"[8, 5]",2.0,9.23,11.23,1
82,"[110, 20]","[7, 8, 12]",4.0,21.9,25.9,2
83,-,-,-,-,31.68,2
84,"[120, 21]","[9, 0, 2]",18.2,35.37,30.58,2
85,-,-,-,-,31.32,2
86,"[20, 121]","[13, 0, 3]",4.7,28.0,32.0,2
87,[20],"[12, 14]",2.0,6.72,8.72,1
88,[110],"[8, 4]",6.0,16.87,14.92,1
89,[20],"[10, 4]",2.0,5.92,7.92,1
90,[20],"[11, 9]",2.0,3.8,5.8,1
91,-,-,-,-,33.15,2
92,"[121, 120]","[3, 4, 11]",24.9,20.03,24.03,2
93,"[10, 120]","[5, 4, 11]",15.4,14.5,18.5,2
94,-,-,-,-,27.17,2
95,-,-,-,-,25.05,2
96,"[20, 10]","[10, 4, 7]",4.0,17.07,19.7,2
97,-,-,-,-,18.52,1
98,[20],"[9, 4]",2.0,11.82,13.82,1
99,[20],"[11, 12]",2.0,4.97,6.97,1
