number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:22:00,[],[]
2,4,08:47:59,08:50:00,"['47', '22']",[]
3,3,08:59:13,09:01:13,[],"['47', '22']"
4,4,09:10:26,09:25:00,['43'],[]
5,1,09:45:18,10:10:00,"['40', '25']",['43']
6,0,10:16:11,10:23:39,['30'],"['25', '40']"
7,2,10:35:04,10:57:48,[],['30']
8,3,11:03:20,11:25:00,['39'],[]
9,4,11:34:13,11:45:06,[],['39']
10,3,11:54:19,11:56:20,['19'],[]
11,4,12:05:33,12:07:34,['32'],['19']
12,1,12:27:52,14:00:00,['48'],['32']
13,0,14:06:11,14:11:41,[],['48']
14,15,14:11:40,19:00:00,[],[]
