number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:17:47,[],[]
2,4,08:30:42,08:32:42,"['24', '4']",[]
3,9,08:44:31,08:46:31,[],"['24', '4']"
4,14,08:59:04,09:01:04,['45'],[]
5,7,09:18:54,09:23:32,['10'],['45']
6,10,09:30:00,09:32:00,['6'],[]
7,12,09:42:19,09:44:19,[],"['10', '6']"
8,7,09:55:28,10:27:00,"['7', '42', '2']",[]
9,8,10:32:23,10:34:23,['39'],"['7', '42', '2']"
10,9,10:45:09,10:47:09,['34'],[]
11,12,10:52:59,11:51:58,['49'],"['34', '39']"
12,4,12:07:44,12:09:44,[],['49']
13,8,12:22:39,19:00:00,[],[]
