number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:03:41,[],[]
2,21,08:03:41,08:05:41,['26'],[]
3,22,08:11:13,08:28:13,[],['26']
4,21,08:33:45,08:45:00,['27'],[]
5,13,08:58:43,09:15:00,['25'],['27']
6,21,09:28:43,09:30:43,[],['25']
7,13,09:44:26,10:00:50,['14'],[]
8,23,10:07:29,10:09:30,[],['14']
9,13,10:16:09,10:18:43,['21'],[]
10,21,10:32:26,10:38:27,['1'],['21']
11,24,10:56:16,11:00:00,['24'],['1']
12,13,11:07:01,11:09:01,[],['24']
13,24,11:16:02,12:27:18,['16'],[]
14,13,12:34:19,12:36:20,[],['16']
15,23,12:42:59,12:45:00,['23'],[]
16,13,12:51:39,12:53:39,[],['23']
17,25,12:56:34,12:58:34,['29'],[]
18,13,13:01:29,13:12:44,[],['29']
19,21,13:26:27,13:41:03,['22'],[]
20,24,13:58:52,14:18:07,[],['22']
21,28,14:35:56,19:00:00,[],[]
