number,stop ID,arrival time,departure time,pick up users,drop of users
1,26,07:00:00,07:57:00,[],[]
2,4,08:22:59,08:25:00,['18'],[]
3,3,08:34:13,09:30:00,['10'],['18']
4,4,09:39:13,09:59:48,[],['10']
5,0,10:25:47,11:06:43,"['3', '0']",[]
6,1,11:12:54,11:14:54,[],['0']
7,3,11:25:58,11:27:59,[],['3']
8,0,11:44:49,11:46:50,['6'],[]
9,1,11:53:01,11:55:01,['19'],['6']
10,0,12:01:12,13:00:30,"['7', '11']",['19']
11,2,13:11:55,13:20:26,['5'],[]
12,4,13:35:12,13:38:45,['23'],"['11', '7', '5']"
13,3,13:47:58,13:50:00,[],['23']
14,26,14:06:50,19:00:00,[],[]
