id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,12:35:00,25,23,1
1,07:00:00,09:20:00,13,11,1
2,07:00:00,14:15:00,11,17,1
3,07:00:00,09:30:00,21,24,1
4,07:40:00,13:55:00,14,12,2
5,07:00:00,08:15:00,12,2,1
6,07:00:00,14:50:00,5,20,2
7,07:00:00,12:35:00,12,24,1
8,08:35:00,15:35:00,21,27,1
9,07:00:00,16:50:00,17,7,1
10,07:00:00,16:10:00,10,7,1
11,12:40:00,15:20:00,3,8,2
12,07:00:00,09:35:00,26,8,1
13,07:00:00,10:40:00,23,16,1
14,10:35:00,13:35:00,15,19,1
15,07:00:00,10:15:00,23,21,1
16,07:00:00,09:35:00,24,18,1
17,07:00:00,09:00:00,22,27,1
18,07:40:00,09:10:00,22,8,1
19,12:55:00,14:10:00,17,9,1
20,07:50:00,10:30:00,21,2,1
21,07:00:00,10:00:00,13,4,1
22,11:20:00,16:45:00,7,15,1
23,07:00:00,13:20:00,7,15,1
24,07:00:00,16:40:00,27,26,2
25,07:00:00,08:05:00,27,9,1
26,07:00:00,15:50:00,21,14,1
27,07:10:00,09:10:00,5,24,1
28,09:55:00,16:15:00,7,22,1
29,07:00:00,15:25:00,25,16,1
30,07:00:00,14:00:00,12,15,1
31,07:00:00,10:15:00,1,5,1
32,07:00:00,10:45:00,7,8,1
33,07:00:00,15:30:00,22,4,1
34,12:05:00,13:15:00,10,9,1
35,07:00:00,14:50:00,16,14,1
36,07:00:00,10:50:00,4,0,1
37,11:15:00,13:55:00,13,5,1
38,07:00:00,08:15:00,6,2,2
39,07:00:00,14:50:00,22,10,2
40,07:00:00,11:15:00,12,5,1
41,07:00:00,08:10:00,26,20,1
42,07:00:00,11:05:00,18,7,1
43,12:05:00,16:00:00,24,18,1
44,08:15:00,11:20:00,24,14,1
45,07:00:00,15:00:00,6,21,1
46,07:00:00,11:40:00,18,22,1
47,07:05:00,15:15:00,1,12,1
48,07:00:00,08:05:00,18,23,2
49,07:00:00,14:40:00,12,24,1
50,09:10:00,11:25:00,9,3,1
51,07:00:00,09:10:00,2,22,1
52,07:00:00,11:25:00,12,16,2
53,07:00:00,11:10:00,2,17,2
54,13:00:00,16:50:00,9,24,1
55,07:00:00,16:10:00,0,26,1
56,07:00:00,10:35:00,12,9,1
57,07:45:00,14:40:00,25,0,1
58,12:25:00,16:15:00,18,23,1
59,07:00:00,08:10:00,26,16,1
60,07:00:00,08:45:00,18,0,1
61,07:00:00,13:15:00,9,15,1
62,10:55:00,15:50:00,2,5,1
63,07:50:00,10:25:00,27,6,1
64,07:00:00,08:00:00,8,1,1
65,11:20:00,14:25:00,18,14,1
66,07:00:00,13:40:00,15,0,1
67,12:20:00,15:40:00,11,22,2
68,07:00:00,08:25:00,7,17,1
69,07:00:00,08:40:00,23,11,2
70,07:00:00,08:10:00,2,1,1
71,07:00:00,11:40:00,15,17,1
72,08:40:00,16:20:00,19,6,1
73,07:00:00,12:30:00,2,9,1
74,07:00:00,08:35:00,5,8,1
75,13:50:00,16:25:00,22,3,1
76,07:00:00,11:40:00,25,15,1
77,07:00:00,14:05:00,27,24,2
78,07:00:00,10:40:00,13,9,1
79,08:00:00,10:00:00,5,21,1
80,10:05:00,16:15:00,11,18,1
81,07:00:00,13:50:00,22,7,1
82,10:05:00,14:45:00,7,2,2
83,11:10:00,12:15:00,4,11,1
84,07:00:00,10:25:00,18,27,1
85,07:55:00,14:10:00,17,27,1
86,09:40:00,16:50:00,8,17,1
87,07:00:00,15:45:00,10,19,1
88,07:00:00,15:55:00,15,20,1
89,07:00:00,14:10:00,23,12,2
90,07:00:00,09:25:00,20,19,2
91,11:45:00,13:30:00,12,2,1
92,07:00:00,09:35:00,12,2,2
93,08:20:00,11:35:00,13,4,1
94,07:00:00,15:40:00,19,4,1
95,11:15:00,14:20:00,23,25,1
96,07:00:00,10:50:00,18,5,1
97,07:00:00,15:10:00,7,16,2
98,07:00:00,12:40:00,5,11,1
99,07:00:00,13:20:00,4,8,1
100,07:00:00,14:00:00,15,2,1
101,07:00:00,16:10:00,14,19,1
102,07:00:00,09:25:00,20,19,1
103,12:15:00,14:25:00,3,10,1
104,07:00:00,09:15:00,17,8,1
105,09:50:00,13:25:00,18,6,1
106,07:00:00,09:20:00,4,6,3
107,07:00:00,09:35:00,10,20,1
108,07:00:00,13:10:00,10,9,1
109,14:20:00,15:55:00,7,10,2
110,07:00:00,12:30:00,26,11,1
111,07:20:00,13:20:00,17,12,1
112,07:00:00,10:55:00,7,5,2
113,07:00:00,11:20:00,23,15,1
114,07:00:00,10:20:00,7,5,1
115,07:00:00,13:25:00,10,16,1
116,07:00:00,16:40:00,3,5,2
117,07:00:00,10:05:00,3,0,1
118,07:00:00,09:40:00,18,26,1
119,15:30:00,17:00:00,2,20,1
