id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,15:30:00,1,9,1
1,07:00:00,15:40:00,14,24,1
2,10:50:00,16:55:00,26,21,1
3,07:00:00,09:25:00,22,20,2
4,07:00:00,14:05:00,17,2,1
5,10:50:00,15:30:00,15,5,1
6,07:00:00,16:55:00,4,11,2
7,07:00:00,10:30:00,7,8,1
8,12:30:00,15:55:00,7,16,2
9,07:00:00,12:15:00,7,19,1
10,07:00:00,13:45:00,11,22,1
11,07:00:00,08:45:00,26,9,1
12,07:00:00,14:35:00,15,6,1
13,08:10:00,14:45:00,2,13,2
14,07:10:00,10:00:00,9,12,1
15,07:00:00,12:50:00,15,7,1
16,07:00:00,11:45:00,24,10,1
17,07:00:00,08:10:00,15,2,1
18,07:00:00,08:05:00,20,25,2
19,12:15:00,16:15:00,8,12,1
20,07:00:00,12:50:00,15,0,1
21,07:00:00,10:55:00,20,8,1
22,07:00:00,11:30:00,21,22,1
23,07:00:00,08:25:00,10,24,1
24,07:00:00,10:05:00,8,7,2
25,07:00:00,15:30:00,4,2,1
26,10:25:00,13:45:00,16,10,1
27,07:00:00,13:25:00,23,17,1
28,07:15:00,10:20:00,7,0,1
29,07:00:00,10:45:00,2,16,1
30,07:00:00,08:45:00,22,25,1
31,07:00:00,11:05:00,9,0,1
32,07:00:00,15:05:00,19,24,1
33,07:00:00,09:35:00,25,23,1
34,07:00:00,10:50:00,4,5,1
35,07:00:00,11:40:00,18,8,1
36,07:00:00,16:40:00,21,5,1
37,07:00:00,08:35:00,8,15,1
38,09:50:00,12:55:00,14,3,2
39,11:20:00,13:30:00,26,2,1
40,07:55:00,14:50:00,21,10,1
41,09:20:00,12:00:00,23,19,1
42,07:00:00,14:45:00,24,5,1
43,07:05:00,16:20:00,22,19,1
44,07:00:00,14:00:00,26,0,1
45,07:00:00,10:15:00,14,13,1
46,07:00:00,13:10:00,24,5,1
47,07:00:00,11:45:00,13,10,1
48,07:00:00,12:10:00,4,17,2
49,07:00:00,16:30:00,26,24,1
50,08:00:00,15:30:00,27,1,1
51,07:00:00,12:25:00,27,9,1
52,07:00:00,12:05:00,25,24,1
53,07:00:00,12:40:00,23,14,1
54,07:00:00,15:05:00,20,26,1
55,07:00:00,10:20:00,15,2,1
56,07:00:00,12:05:00,5,10,1
57,07:00:00,15:45:00,7,6,1
58,07:00:00,13:35:00,10,1,1
59,10:15:00,14:20:00,0,3,2
60,07:00:00,09:30:00,15,10,1
61,07:00:00,10:50:00,27,0,1
62,07:00:00,16:05:00,11,26,1
63,11:25:00,16:45:00,0,23,1
64,07:00:00,11:35:00,25,5,1
65,07:30:00,16:10:00,8,3,1
66,12:45:00,14:35:00,6,10,1
67,07:00:00,14:25:00,16,9,2
68,07:00:00,10:20:00,6,9,2
69,14:35:00,16:35:00,7,25,1
70,07:00:00,08:10:00,3,2,1
71,11:40:00,16:25:00,13,6,1
72,12:35:00,15:00:00,24,3,2
73,07:00:00,10:10:00,26,6,1
74,09:50:00,16:15:00,17,15,1
75,07:00:00,10:00:00,9,6,1
76,11:15:00,16:30:00,3,17,2
77,08:40:00,12:45:00,9,26,1
78,07:30:00,15:00:00,25,10,1
79,07:00:00,11:05:00,23,16,2
80,07:00:00,13:00:00,9,18,1
81,07:00:00,15:35:00,26,19,1
82,09:45:00,16:25:00,2,9,1
83,07:00:00,08:20:00,5,4,1
84,07:00:00,11:40:00,18,15,1
85,07:00:00,11:50:00,16,6,1
86,07:00:00,08:30:00,13,7,1
87,07:00:00,08:10:00,8,18,1
88,07:00:00,16:20:00,5,17,1
89,07:00:00,08:50:00,2,18,1
90,07:00:00,13:25:00,3,2,3
91,07:00:00,10:20:00,7,4,1
92,07:00:00,10:40:00,4,26,1
93,08:05:00,15:45:00,9,3,1
94,07:00:00,10:25:00,24,23,1
95,07:00:00,09:40:00,10,2,2
96,07:00:00,09:40:00,25,26,1
97,07:00:00,09:50:00,15,20,1
98,08:35:00,12:30:00,27,12,2
99,07:00:00,15:20:00,12,7,2
100,07:00:00,14:50:00,23,24,1
101,07:00:00,11:10:00,0,10,1
102,08:20:00,11:25:00,18,27,1
103,07:00:00,15:05:00,4,3,1
104,07:00:00,16:05:00,26,5,2
105,10:25:00,13:05:00,8,10,1
106,07:00:00,08:15:00,7,20,1
107,07:00:00,14:40:00,17,21,1
108,07:00:00,10:45:00,16,14,1
109,07:00:00,13:55:00,22,5,2
110,07:00:00,12:20:00,3,22,2
111,07:00:00,09:55:00,8,15,1
112,07:00:00,08:35:00,12,14,1
113,07:00:00,09:20:00,7,20,1
114,08:00:00,14:35:00,20,19,1
115,07:00:00,08:15:00,2,13,2
116,13:15:00,14:35:00,23,15,1
117,07:00:00,08:45:00,4,24,1
118,07:00:00,10:25:00,12,16,1
119,07:00:00,10:55:00,9,27,1
120,07:00:00,08:50:00,9,13,1
121,07:00:00,08:30:00,0,16,1
122,07:00:00,10:00:00,17,8,1
123,07:00:00,09:20:00,1,18,2
124,10:35:00,12:00:00,16,20,1
125,07:00:00,12:45:00,19,18,1
126,07:00:00,09:25:00,25,27,1
127,07:00:00,11:40:00,11,5,1
128,07:00:00,09:20:00,18,25,2
129,13:25:00,16:50:00,23,27,1
130,08:00:00,09:45:00,9,13,1
131,07:00:00,15:55:00,6,5,1
132,07:00:00,08:50:00,0,1,1
133,07:00:00,10:30:00,15,22,1
134,07:00:00,12:30:00,5,26,2
135,07:00:00,16:30:00,15,8,1
136,07:00:00,08:10:00,24,4,1
137,07:00:00,16:55:00,27,9,1
138,07:00:00,10:20:00,18,21,1
139,07:00:00,08:30:00,7,15,1
140,07:00:00,10:35:00,10,18,1
141,07:00:00,14:05:00,4,14,1
142,07:00:00,17:00:00,20,1,1
143,07:00:00,12:25:00,5,14,1
144,07:00:00,11:40:00,0,3,1
145,08:20:00,10:15:00,12,10,2
146,07:00:00,12:45:00,9,5,1
147,07:00:00,14:35:00,15,5,1
148,07:00:00,12:30:00,27,17,2
149,12:15:00,16:45:00,3,5,2
150,07:00:00,08:20:00,15,17,1
151,13:10:00,14:40:00,4,17,2
152,10:10:00,12:40:00,26,24,1
153,07:00:00,12:05:00,7,12,1
154,07:00:00,12:50:00,25,4,1
155,08:10:00,14:55:00,15,4,2
156,07:00:00,11:35:00,8,24,1
157,07:00:00,16:05:00,3,9,2
158,07:00:00,10:30:00,6,26,1
159,07:00:00,14:30:00,8,19,1
160,07:00:00,09:00:00,0,14,1
161,07:00:00,16:15:00,10,5,1
162,08:50:00,16:05:00,15,3,2
163,07:00:00,08:15:00,10,16,1
164,07:00:00,13:55:00,1,0,1
165,07:00:00,09:10:00,0,10,1
166,07:45:00,12:55:00,9,27,1
167,07:00:00,13:10:00,21,10,2
168,07:45:00,14:20:00,4,17,1
169,07:00:00,13:35:00,5,18,1
170,07:00:00,12:15:00,6,15,1
171,07:00:00,13:10:00,17,3,2
172,07:00:00,09:50:00,19,25,1
173,07:00:00,11:10:00,0,22,1
174,07:00:00,14:45:00,15,19,1
175,07:00:00,12:20:00,22,21,2
176,07:00:00,14:55:00,9,16,1
177,07:00:00,10:40:00,2,9,1
178,07:00:00,10:50:00,5,20,1
179,12:30:00,16:25:00,0,22,1
180,07:00:00,09:20:00,24,8,3
181,07:00:00,16:30:00,8,0,1
182,07:35:00,16:05:00,0,15,1
183,07:00:00,09:55:00,19,25,1
184,10:00:00,15:15:00,19,1,1
185,07:00:00,16:45:00,19,11,2
186,07:00:00,09:25:00,11,24,1
187,07:00:00,09:15:00,0,21,1
188,10:45:00,13:05:00,12,25,1
189,07:00:00,11:45:00,7,13,1
190,11:00:00,15:00:00,8,22,1
191,07:00:00,14:50:00,22,13,1
192,07:00:00,10:35:00,21,3,2
193,07:00:00,15:35:00,25,12,1
194,07:00:00,10:35:00,25,26,1
195,07:00:00,10:20:00,6,4,2
196,07:00:00,15:10:00,24,8,3
197,07:00:00,09:45:00,27,14,1
198,07:00:00,11:00:00,17,4,1
199,12:05:00,13:20:00,5,20,1
200,08:30:00,09:30:00,6,18,1
201,07:00:00,13:50:00,20,24,1
202,07:00:00,14:45:00,27,20,1
203,07:00:00,09:00:00,25,10,1
204,07:00:00,08:35:00,20,26,1
205,07:00:00,09:00:00,8,5,1
206,07:00:00,11:05:00,14,12,2
207,11:20:00,14:25:00,6,26,1
208,07:45:00,13:10:00,17,24,1
209,07:00:00,12:40:00,0,5,1
210,07:00:00,08:30:00,24,23,1
211,07:00:00,14:05:00,17,18,1
212,07:00:00,14:10:00,23,25,1
213,07:00:00,11:55:00,15,26,1
214,07:00:00,12:10:00,12,20,1
215,07:00:00,16:50:00,21,3,1
216,10:05:00,12:50:00,14,22,1
217,10:15:00,14:10:00,20,14,1
218,07:00:00,15:35:00,20,21,1
219,07:00:00,09:40:00,14,12,1
220,11:45:00,17:00:00,21,1,1
221,12:55:00,15:10:00,15,25,1
222,10:35:00,15:25:00,23,18,2
223,08:25:00,10:50:00,24,25,1
224,07:00:00,14:20:00,14,12,1
225,07:00:00,09:35:00,4,17,1
226,07:00:00,10:35:00,17,6,1
227,11:00:00,14:30:00,1,11,2
228,07:20:00,16:20:00,2,27,1
229,07:00:00,10:20:00,2,8,1
230,13:30:00,15:35:00,6,10,1
231,07:00:00,15:50:00,23,20,2
232,10:50:00,15:15:00,5,12,1
233,10:45:00,15:15:00,9,16,1
234,07:00:00,15:45:00,26,21,1
235,07:00:00,09:55:00,22,0,1
236,07:00:00,09:30:00,0,22,1
237,07:00:00,10:45:00,25,12,1
238,07:00:00,14:45:00,14,12,2
239,11:50:00,14:20:00,27,4,1
