number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:08:54,[],[]
2,8,08:17:59,08:20:00,['40'],[]
3,11,08:23:19,08:25:19,['43'],[]
4,13,08:29:55,08:31:56,[],['40']
5,14,08:33:46,08:35:47,[],['43']
6,13,08:37:37,08:45:00,['18'],[]
7,7,08:53:30,08:55:47,[],['18']
8,12,09:02:59,09:05:00,['12'],[]
9,0,09:19:05,09:21:05,"['26', '23']",['12']
10,9,09:31:01,09:33:01,['7'],[]
11,10,09:33:56,09:35:57,['46'],[]
12,15,09:40:39,09:42:39,['24'],['23']
13,16,09:44:42,09:46:43,[],['26']
14,6,09:48:01,09:50:01,[],"['24', '46', '7']"
15,15,09:53:20,09:57:37,['37'],[]
16,16,09:59:40,10:01:41,[],['37']
17,6,10:02:59,10:05:00,"['48', '36']",[]
18,12,10:12:26,10:14:58,[],['36']
19,14,10:17:34,10:19:34,['39'],[]
20,11,10:24:32,10:26:32,[],['48']
21,13,10:31:08,10:33:09,['5'],[]
22,0,10:48:17,10:52:32,"['3', '32', '10', '1']","['5', '39']"
23,7,10:59:33,11:01:34,['16'],[]
24,8,11:04:20,11:06:20,[],['10']
25,9,11:07:15,11:09:16,[],"['32', '1']"
26,15,11:14:52,11:16:52,[],['16']
27,16,11:18:55,11:23:38,[],['3']
28,33,11:24:56,19:00:00,[],[]
