number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,10:11:04,['29'],[]
2,5,10:20:18,10:22:18,['33'],[]
3,4,10:26:00,10:28:00,['7'],"['29', '33']"
4,5,10:31:42,10:57:00,['15'],['7']
5,4,11:00:42,11:27:25,"['51', '22']",['15']
6,6,11:36:07,11:38:07,[],['22']
7,7,11:40:53,12:01:51,['35'],['51']
8,6,12:04:37,12:07:00,['13'],[]
9,5,12:12:55,12:17:00,['0'],[]
10,4,12:20:42,12:22:42,"['44', '40', '38']","['13', '35', '0']"
11,5,12:26:24,12:28:24,[],['40']
12,8,12:37:38,19:00:00,[],"['44', '38']"
