number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:33:00,[],[]
2,0,08:33:00,08:35:00,['13'],[]
3,23,08:40:22,08:42:27,[],['13']
4,26,08:47:59,09:02:37,"['27', '33']",[]
5,28,09:05:56,09:07:57,[],"['27', '33']"
6,26,09:11:16,09:13:19,['23'],[]
7,0,09:23:50,09:25:50,[],['23']
8,25,09:34:35,09:50:00,['17'],[]
9,28,09:54:58,09:56:58,[],['17']
10,22,10:06:22,10:10:00,['47'],[]
11,28,10:19:24,10:21:24,[],['47']
12,21,10:32:37,10:42:43,['3'],[]
13,0,10:46:02,10:48:03,[],['3']
14,32,10:48:02,19:00:00,[],[]
