user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[30, 121]","[19, 0, 3]",25.9,31.28,34.92,2
1,[114],"[13, 22]",2.0,10.32,12.32,1
2,-,-,-,-,21.47,1
3,"[10, 21, 30]","[6, 4, 0, 19]",29.5,49.75,54.77,3
4,-,-,-,-,55.5,4
5,[130],"[20, 16]",2.0,10.77,12.77,1
6,[14],"[21, 22]",2.0,5.53,7.53,1
7,[20],"[8, 12]",16.9,18.7,18.52,1
8,[120],"[11, 12]",2.0,4.97,6.97,1
9,-,-,-,-,27.05,2
10,[114],"[13, 21]",2.0,13.72,15.72,1
11,"[10, 120]","[8, 4, 13]",6.0,35.4,23.93,1
12,"[114, 130]","[25, 21, 18]",22.1,22.05,26.05,2
13,"[14, 30]","[25, 21, 16]",7.2,26.88,26.53,3
14,"[10, 21, 130]","[5, 4, 0, 21]",19.9,49.93,45.9,3
15,[30],"[17, 15]",2.0,6.65,8.65,1
16,-,-,-,-,22.18,2
17,[114],"[24, 22]",2.0,12.82,14.82,1
18,"[120, 130]","[11, 0, 21]",6.0,42.98,29.4,2
19,[20],"[11, 14]",6.2,15.37,13.08,1
20,[10],"[4, 5]",2.0,3.7,5.7,1
21,"[14, 120, 21]","[25, 13, 0, 3]",20.5,31.03,36.92,3
22,[121],"[2, 1]",2.0,5.53,7.53,1
23,"[120, 10, 21]","[9, 8, 4, 3]",8.0,32.92,25.05,2
24,[130],"[19, 0]",4.3,14.33,16.07,1
25,"[110, 20]","[7, 4, 11]",4.0,21.95,23.1,2
26,"[110, 120]","[4, 8, 13]",10.6,34.87,24.48,1
27,[130],"[18, 20]",2.0,5.53,7.53,1
28,"[120, 14]","[4, 13, 25]",20.7,25.4,29.4,2
29,-,-,-,-,30.27,3
30,"[121, 130]","[1, 0, 21]",11.9,26.72,30.37,2
31,"[30, 114]","[17, 21, 24]",5.6,30.75,32.7,3
32,-,-,-,-,13.63,2
33,"[121, 30]","[4, 0, 20]",8.2,42.63,45.9,3
34,-,-,-,-,48.12,3
35,"[14, 30, 21]","[25, 21, 0, 3]",6.0,49.83,36.92,3
36,"[20, 121]","[11, 0, 2]",18.2,30.23,29.57,2
37,"[130, 121]","[19, 0, 4]",20.6,40.57,44.07,2
38,[120],"[9, 8]",2.0,10.77,12.77,1
39,"[14, 120]","[23, 13, 8]",6.0,29.42,32.58,2
40,[20],"[14, 9]",2.0,12.55,14.55,1
41,"[114, 20]","[24, 13, 0]",9.1,18.67,22.18,2
42,"[21, 20]","[3, 4, 13]",23.3,31.72,32.0,2
43,[121],"[0, 3]",2.0,16.85,18.85,1
44,"[20, 21]","[11, 0, 1]",21.9,25.02,27.17,2
45,"[30, 14]","[0, 21, 25]",4.0,32.98,18.07,2
46,"[14, 130]","[24, 21, 18]",7.7,27.07,31.07,2
47,"[130, 114]","[15, 21, 23]",7.6,32.15,26.57,3
48,-,-,-,-,34.92,2
49,-,-,-,-,8.47,1
50,"[130, 21, 10]","[19, 0, 4, 6]",14.7,48.77,54.77,3
51,[30],"[20, 18]",2.0,5.53,7.53,1
52,"[130, 121]","[19, 0, 1]",7.2,20.25,24.27,2
53,[120],"[9, 11]",2.0,3.8,5.8,1
54,"[121, 20]","[3, 4, 11]",16.3,20.03,24.03,2
55,"[121, 110]","[1, 4, 6]",4.0,29.02,33.0,2
56,[120],"[11, 9]",2.0,3.8,5.8,1
57,"[20, 21]","[12, 0, 1]",11.9,20.03,24.05,2
58,[21],"[3, 0]",2.0,16.85,18.85,1
59,"[130, 14]","[15, 21, 13]",4.0,31.23,17.92,2
60,"[20, 10]","[12, 4, 7]",8.1,26.93,25.9,2
61,"[130, 21]","[16, 0, 3]",14.9,23.3,27.32,2
62,[130],"[16, 20]",10.3,12.2,12.77,1
63,-,-,-,-,32.67,2
64,[114],"[21, 22]",2.0,5.53,7.53,1
65,"[10, 21]","[8, 4, 3]",6.0,25.15,26.15,2
66,"[20, 14]","[11, 13, 24]",6.0,18.72,22.72,2
67,"[114, 130]","[13, 21, 18]",10.0,22.95,26.72,2
68,"[30, 114, 20, 10]","[17, 21, 13, 8, 5]",11.4,57.82,44.22,3
69,"[121, 130]","[1, 0, 19]",9.9,20.25,24.27,2
70,"[10, 21]","[6, 4, 3]",22.7,17.93,21.93,2
71,"[130, 21]","[18, 0, 2]",24.4,24.53,26.98,2
72,[121],"[0, 3]",4.0,16.95,18.85,1
73,"[130, 20]","[15, 0, 12]",18.6,20.65,20.62,2
74,"[121, 130]","[1, 0, 15]",9.4,8.97,12.97,2
75,[114],"[13, 25]",2.0,2.92,4.92,1
76,[14],"[24, 25]",2.0,5.53,7.53,1
77,"[121, 20]","[1, 0, 13]",20.0,17.35,21.35,2
78,"[114, 120]","[23, 13, 11]",20.7,18.33,22.33,2
79,-,-,-,-,40.7,2
80,"[130, 114]","[15, 21, 22]",5.6,23.05,27.05,2
81,"[120, 114, 30]","[8, 13, 21, 20]",27.8,41.38,45.35,3
82,"[30, 20, 10]","[15, 0, 4, 7]",25.8,43.55,44.38,3
83,"[110, 20, 30]","[6, 4, 0, 17]",32.0,43.22,49.22,3
84,"[110, 21]","[8, 4, 0]",7.3,39.0,32.23,1
85,"[114, 20]","[22, 13, 12]",24.0,17.03,21.03,2
86,"[121, 30]","[1, 0, 17]",4.0,14.7,18.72,2
87,[120],"[11, 0]",17.0,18.82,18.97,1
88,"[114, 130]","[13, 21, 16]",12.0,29.62,21.62,2
89,-,-,-,-,49.77,3
