user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[29],"[3, 11]",2.0,14.769,16.75,1
1,-,-,-,-,35.45,2
2,"[28, 29]","[5, 3, 8]",9.4,17.766,17.4,2
3,"[18, 29]","[2, 3, 12]",6.0,26.997,30.83,2
4,[29],"[9, 10]",2.0,3.328,5.32,1
5,[28],"[3, 2]",2.0,4.615,6.6,1
6,-,-,-,-,33.32,1
7,"[29, 18]","[11, 0, 2]",9.7,34.358,23.37,2
8,[29],"[10, 3]",2.0,13.054,15.03,1
9,-,-,-,-,23.38,1
10,-,-,-,-,35.45,2
11,-,-,-,-,33.83,2
12,[19],"[13, 9]",6.6,15.833,14.12,1
13,[19],"[9, 3]",2.0,10.154,12.13,1
14,"[28, 29]","[6, 3, 9]",18.1,18.964,21.75,2
15,[28],"[1, 4]",8.0,13.846,15.83,1
16,[19],"[9, 12]",2.0,12.141,14.12,1
17,[18],"[0, 1]",2.0,8.308,10.28,1
18,-,-,-,-,23.38,1
19,-,-,-,-,21.1,2
20,[29],"[11, 10]",2.0,2.611,4.6,1
21,"[28, 29]","[2, 3, 7]",7.0,14.119,18.12,2
22,-,-,-,-,18.62,1
23,-,-,-,-,24.63,2
24,"[28, 19]","[2, 3, 9]",21.8,14.769,18.75,2
25,[29],"[10, 9]",2.0,3.328,5.32,1
26,-,-,-,-,35.45,2
27,"[18, 29]","[3, 0, 7]",10.5,17.034,11.5,1
28,[29],"[10, 11]",2.0,2.611,4.6,1
29,"[18, 19]","[4, 3, 7]",17.1,14.119,18.12,2
30,[19],"[12, 13]",2.0,3.692,5.67,1
31,[29],"[12, 8]",2.0,16.718,18.72,1
32,[19],"[11, 13]",4.0,11.304,9.6,1
33,"[19, 18]","[9, 3, 5]",20.0,22.381,22.02,2
34,[18],"[4, 2]",4.0,9.231,11.22,1
35,"[18, 29]","[2, 3, 11]",17.6,20.708,23.37,2
36,"[19, 28]","[12, 3, 0]",13.9,34.714,33.33,1
37,[29],"[7, 8]",4.2,15.042,16.58,1
38,"[18, 19]","[4, 3, 9]",23.3,14.769,18.75,2
39,"[18, 29]","[4, 3, 7]",22.2,14.119,18.12,2
40,-,-,-,-,23.37,2
41,[28],"[2, 6]",6.0,17.118,11.78,1
42,[29],"[13, 11]",4.0,11.304,9.6,1
43,"[28, 19]","[1, 3, 8]",8.7,14.769,18.75,2
44,"[18, 19]","[4, 3, 12]",20.9,26.997,30.83,2
