number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:08:17,[],[]
2,1,08:14:31,08:16:31,['10'],[]
3,3,08:23:26,08:39:38,['12'],['10']
4,4,08:43:06,09:08:00,['13'],['12']
5,5,09:13:43,09:18:01,['8'],['13']
6,4,09:23:44,09:29:00,['3'],['8']
7,3,09:32:28,09:34:28,"['7', '16']",['3']
8,4,09:37:56,09:39:56,[],['7']
9,5,09:45:39,09:55:52,[],['16']
10,3,10:01:47,10:03:47,['15'],[]
11,4,10:07:15,10:28:58,['1'],['15']
12,3,10:32:26,11:12:13,['6'],['1']
13,4,11:15:41,11:17:41,[],['6']
14,0,11:29:48,19:00:00,[],[]
