number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:55:38,[],[]
2,13,08:05:00,08:07:00,['21'],[]
3,14,08:09:34,08:11:34,['60'],[]
4,6,08:18:29,08:35:25,['66'],"['21', '60']"
5,9,08:46:55,09:26:05,['37'],['66']
6,11,09:30:09,09:37:00,['8'],[]
7,12,09:40:51,09:44:12,['36'],[]
8,15,09:49:57,09:51:57,[],['8']
9,6,09:56:35,10:10:53,"['31', '41', '3', '25']","['37', '36']"
10,15,10:15:31,10:17:31,[],['31']
11,13,10:22:40,10:24:40,[],['41']
12,10,10:32:10,10:34:10,['6'],"['3', '25']"
13,11,10:38:01,10:40:01,[],['6']
14,13,10:46:27,10:48:27,['84'],[]
15,6,10:57:49,10:59:49,"['77', '23', '32']",['84']
16,15,11:04:27,11:07:32,[],['32']
17,13,11:12:41,11:14:41,[],['23']
18,12,11:17:15,11:19:15,[],['77']
19,15,11:25:00,11:27:00,"['50', '56']",[]
20,6,11:31:38,11:33:38,[],"['50', '56']"
21,15,11:38:16,13:01:46,['53'],[]
22,11,13:10:00,13:12:00,['59'],[]
23,9,13:16:04,13:18:04,[],['59']
24,8,13:19:21,13:28:51,[],['53']
25,15,13:37:56,13:47:00,['29'],[]
26,14,13:49:34,13:52:00,['61'],[]
27,10,13:58:33,14:06:34,[],"['61', '29']"
28,0,14:20:56,14:22:56,"['20', '78']",[]
29,7,14:32:44,14:34:44,[],['78']
30,15,14:44:06,14:46:06,[],['20']
31,6,14:50:44,19:00:00,[],[]
