id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,08:10:00,8,5,1
1,07:00:00,11:00:00,11,12,1
2,08:05:00,10:45:00,13,6,1
3,07:00:00,10:20:00,2,8,1
4,07:00:00,08:00:00,5,6,1
5,07:00:00,09:20:00,9,12,1
6,07:00:00,08:25:00,4,10,1
7,08:30:00,10:30:00,11,0,1
8,07:00:00,10:50:00,11,4,1
9,07:00:00,08:35:00,1,11,1
10,07:00:00,08:40:00,4,11,1
11,07:00:00,09:00:00,10,5,1
12,08:10:00,11:00:00,2,6,1
13,07:00:00,09:10:00,8,6,2
14,07:00:00,09:20:00,13,12,1
15,07:00:00,09:00:00,7,10,1
16,07:00:00,09:20:00,3,8,1
17,07:00:00,10:15:00,2,6,1
18,07:00:00,08:30:00,13,7,1
19,07:00:00,08:40:00,12,3,1
