number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,07:59:05,[],[]
2,3,08:10:00,08:12:00,['1'],[]
3,1,08:18:26,08:20:26,[],['1']
4,0,08:25:04,08:29:12,"['25', '44', '33']",[]
5,4,08:43:06,08:45:06,[],['44']
6,6,08:48:57,08:50:57,[],['33']
7,18,08:53:49,09:13:50,[],['25']
8,6,09:16:42,09:26:54,"['5', '23']",[]
9,19,09:29:46,09:31:46,[],['23']
10,20,09:34:38,09:36:38,[],['5']
11,17,09:43:04,10:23:46,['13'],[]
12,6,10:26:38,10:45:49,['22'],['13']
13,5,10:48:23,12:27:00,['4'],['22']
14,6,12:29:34,12:31:34,[],['4']
15,5,12:34:08,13:12:00,['39'],[]
16,6,13:14:34,13:17:00,['8'],[]
17,17,13:19:52,13:21:52,[],['8']
18,20,13:28:18,13:30:18,[],['39']
19,19,13:33:10,13:35:10,['37'],[]
20,20,13:38:02,13:40:02,[],['37']
21,19,13:42:54,13:44:54,['11'],[]
22,0,14:04:32,14:06:32,[],['11']
23,0,14:06:32,19:00:00,[],[]
