id, arrivalTime, startTime, pickUp, dropOff, amount
0,07:00:00,09:10:00,22,9,1
1,07:00:00,10:10:00,8,5,1
2,07:00:00,08:10:00,21,20,1
3,07:30:00,09:50:00,12,19,2
4,07:00:00,09:50:00,15,12,1
5,08:50:00,10:50:00,13,19,1
6,07:00:00,09:15:00,24,5,1
7,07:00:00,08:30:00,21,5,1
8,07:00:00,09:35:00,6,20,1
9,07:10:00,10:15:00,3,23,1
10,07:00:00,10:35:00,21,4,3
11,07:00:00,10:20:00,2,4,1
12,07:00:00,08:25:00,13,6,2
13,08:55:00,10:05:00,14,23,1
14,07:00:00,08:05:00,16,14,1
15,07:00:00,08:20:00,27,20,1
16,08:15:00,10:10:00,2,25,1
17,07:00:00,08:40:00,20,9,2
18,07:00:00,08:45:00,7,6,2
19,07:00:00,10:45:00,7,9,1
20,07:00:00,10:05:00,26,23,2
21,07:00:00,08:50:00,2,1,1
22,07:00:00,08:45:00,15,11,1
23,08:55:00,10:00:00,11,21,1
24,07:00:00,08:55:00,23,6,1
25,07:00:00,09:40:00,1,16,1
26,07:50:00,10:40:00,3,7,1
27,07:00:00,08:20:00,2,6,1
28,07:00:00,09:05:00,8,23,1
29,07:00:00,09:35:00,0,15,1
30,07:00:00,10:00:00,11,10,1
31,07:00:00,10:05:00,14,11,1
32,07:00:00,08:05:00,3,0,1
33,07:00:00,09:25:00,19,10,1
34,07:00:00,08:10:00,19,7,1
35,08:35:00,09:35:00,16,7,1
36,07:00:00,09:20:00,3,17,1
37,07:00:00,09:15:00,3,16,1
38,07:00:00,09:15:00,11,19,1
39,07:00:00,08:45:00,5,8,1
40,07:00:00,09:00:00,24,4,1
41,07:50:00,10:50:00,13,11,1
42,07:00:00,10:45:00,21,22,2
43,07:00:00,08:25:00,24,2,1
44,07:00:00,08:55:00,27,16,1
45,07:00:00,10:35:00,13,20,1
46,08:20:00,10:15:00,1,12,1
47,07:05:00,11:00:00,10,9,1
48,07:00:00,08:05:00,25,5,2
49,07:05:00,09:05:00,7,0,1
50,07:00:00,09:10:00,1,6,1
51,07:10:00,09:45:00,7,12,2
52,08:35:00,10:00:00,0,24,1
53,07:55:00,10:05:00,14,13,2
54,07:00:00,08:25:00,16,17,1
55,07:00:00,08:45:00,11,24,1
56,07:00:00,08:55:00,2,14,1
57,07:05:00,08:10:00,3,27,1
58,07:00:00,09:30:00,12,18,1
59,07:00:00,08:30:00,16,9,1
60,07:20:00,10:35:00,18,14,1
61,07:40:00,10:05:00,26,4,2
62,07:00:00,09:30:00,14,1,1
63,07:00:00,09:15:00,27,16,1
64,07:00:00,08:00:00,13,16,1
65,07:00:00,10:25:00,27,21,1
66,07:00:00,09:20:00,10,1,1
67,07:00:00,08:15:00,7,13,1
68,07:00:00,08:55:00,12,0,2
69,07:00:00,08:45:00,18,0,1
70,07:00:00,10:45:00,7,6,1
71,09:15:00,11:00:00,19,27,1
72,08:20:00,10:05:00,11,16,2
73,07:00:00,08:45:00,8,5,1
74,07:00:00,09:05:00,21,11,1
75,07:00:00,10:35:00,5,17,1
76,07:40:00,08:40:00,11,5,2
77,07:00:00,10:35:00,13,0,2
78,08:05:00,09:50:00,18,15,1
79,07:00:00,08:20:00,23,7,1
80,08:25:00,09:45:00,14,4,1
81,07:00:00,08:50:00,8,17,1
82,07:00:00,09:40:00,17,3,2
83,07:00:00,10:30:00,15,11,1
84,07:00:00,08:10:00,2,27,1
85,07:00:00,08:25:00,3,25,1
86,07:00:00,10:35:00,26,16,1
87,07:00:00,08:10:00,25,12,1
88,07:35:00,09:55:00,16,2,1
89,08:20:00,09:20:00,14,9,1
90,07:00:00,09:50:00,22,25,1
91,07:00:00,10:10:00,0,25,2
92,07:00:00,08:00:00,3,11,1
93,08:25:00,09:40:00,6,7,1
94,07:00:00,10:40:00,20,18,2
95,07:00:00,10:40:00,7,3,1
96,07:00:00,08:45:00,7,23,2
97,07:55:00,09:20:00,26,21,1
98,07:00:00,10:30:00,7,25,1
99,07:00:00,08:20:00,18,24,1
100,07:00:00,09:25:00,22,6,1
101,09:25:00,10:45:00,12,5,1
102,07:00:00,08:15:00,24,12,3
103,07:00:00,09:50:00,20,23,1
104,07:00:00,10:55:00,19,7,1
105,07:00:00,09:40:00,21,19,1
106,07:00:00,08:05:00,8,16,1
107,07:00:00,10:35:00,8,1,1
108,07:00:00,09:40:00,2,17,2
109,07:10:00,10:30:00,13,0,1
110,07:00:00,08:30:00,18,21,1
111,07:00:00,10:35:00,12,17,1
112,07:00:00,08:50:00,15,19,2
113,07:00:00,10:50:00,22,14,1
114,07:00:00,10:00:00,10,21,1
115,07:00:00,10:40:00,9,1,2
116,08:40:00,10:35:00,27,20,1
117,07:00:00,08:10:00,1,17,2
118,07:05:00,10:05:00,5,11,1
119,07:00:00,08:30:00,6,1,1
