number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,08:31:48,[],[]
2,1,08:37:59,08:40:00,['85'],[]
3,2,08:45:32,08:47:32,[],['85']
4,1,08:53:04,09:16:55,['27'],[]
5,3,09:27:59,09:30:00,['19'],[]
6,4,09:39:13,09:43:13,[],"['27', '19']"
7,2,09:57:59,10:00:00,['48'],[]
8,1,10:05:32,10:07:32,[],['48']
9,2,10:13:04,10:15:04,['5'],[]
10,3,10:20:36,10:25:00,['39'],[]
11,4,10:34:13,10:42:42,[],"['39', '5']"
12,3,10:51:55,11:30:00,['7'],[]
13,2,11:35:32,11:38:27,['43'],[]
14,0,11:49:52,12:23:09,['86'],"['7', '43']"
15,1,12:29:20,13:10:00,['60'],['86']
16,0,13:16:11,13:18:11,[],['60']
17,3,13:35:01,13:44:28,['63'],[]
18,4,13:53:41,13:55:42,"['56', '77']",['63']
19,1,14:16:00,14:18:00,[],['77']
20,0,14:24:11,14:29:40,[],['56']
21,4,14:55:39,14:57:39,['58'],[]
22,3,15:06:52,15:08:53,[],['58']
23,2,15:14:25,15:16:26,['25'],[]
24,4,15:31:12,15:33:12,['57'],['25']
25,3,15:42:25,15:44:26,['64'],[]
26,1,15:55:30,15:57:30,[],"['64', '57']"
27,15,16:03:41,19:00:00,[],[]
