number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,08:23:00,[],[]
2,25,08:23:00,08:26:50,"['45', '27']",[]
3,24,08:32:22,08:34:23,['38'],['27']
4,27,08:37:18,08:45:30,[],"['45', '38']"
5,13,08:51:20,09:32:33,['4'],[]
6,26,09:41:03,11:00:00,['2'],['4']
7,24,11:04:36,11:09:23,[],['2']
8,25,11:14:55,12:15:50,['6'],[]
9,24,12:21:22,12:23:23,[],['6']
10,26,12:27:59,12:30:00,['34'],[]
11,24,12:34:36,14:10:45,['41'],['34']
12,26,14:15:21,14:20:06,[],['41']
13,29,14:29:44,19:00:00,[],[]
